sample_number,test_number,name,entry,units,status
116020,516020,,97.18,%,I
116021,516021,Content,99.12,%,A
116022,516022,,90.07,%,I
116023,516023,,92.78,%,A
116024,516024,,98.86,%,A
116025,516025,Content,97.77,%,I
116026,516026,Potency,92.65,%,I
116027,516027,Potency,90.74,%,A
116028,516028,Content,92.76,%,I
116029,516029,Content,97.81,%,A
116030,516030,Potency,98.03,%,A
116031,516031,Potency,98.71,%,A
116032,516032,,96.08,%,I
116033,516033,,91.25,%,A
116034,516034,,92.15,%,A
116035,516035,,97.96,%,A
116036,516036,Content,96.66,%,A
116037,516037,Potency,95.18,%,A
116038,516038,Content,96.08,%,I
116039,516039,Content,96.38,%,I
116040,516040,Potency,97.89,%,I
116041,516041,,97.55,%,A
116042,516042,Content,94.56,%,I
116043,516043,Content,96.55,%,A
116044,516044,,91.82,%,A
116045,516045,,99.15,%,I
116046,516046,Potency,99.04,%,I
116047,516047,Potency,94.17,%,I
116048,516048,,99.59,%,A
116049,516049,Content,98.67,%,A
116050,516050,Potency,99.33,%,I
116051,516051,Potency,99.89,%,A
116052,516052,,99.56,%,I
116053,516053,,91.21,%,I
116054,516054,Content,95.38,%,I
116055,516055,Content,97.1,%,I
116056,516056,,90.58,%,A
116057,516057,Potency,92.89,%,A
116058,516058,Potency,94.43,%,I
116059,516059,Potency,92.6,%,I
116060,516060,Potency,94.47,%,A
116061,516061,Potency,99.07,%,A
116062,516062,,92.68,%,A
116063,516063,Content,95.8,%,I
116064,516064,Content,90.16,%,A
116065,516065,Potency,96.32,%,A
116066,516066,,90.33,%,I
116067,516067,Potency,99.68,%,I
116068,516068,Content,92.62,%,A
116069,516069,Content,99.76,%,A
116070,516070,,93.95,%,I
116071,516071,,92.18,%,A
116072,516072,Content,92.79,%,A
116073,516073,Content,96.05,%,I
116074,516074,,92.71,%,I
116075,516075,Potency,93.21,%,I
116076,516076,,96.93,%,A
116077,516077,Content,,%,I
116078,516078,Content,96.66,%,I
116079,516079,Potency,99.28,%,A
116080,516080,Potency,98.69,%,A
116081,516081,Potency,91.76,%,I
116082,516082,Content,95.44,%,I
116083,516083,Content,96.6,%,A
116084,516084,Potency,92.72,%,A
116085,516085,Potency,99.17,%,I
116086,516086,Potency,95.99,%,A
116087,516087,,93.08,%,A
116088,516088,Potency,93.85,%,I
116089,516089,,96.45,%,A
116090,516090,Potency,99.11,%,A
116091,516091,Content,93.3,%,I
116092,516092,Potency,95.05,%,A
116093,516093,Potency,99.17,%,A
116094,516094,Potency,99.7,%,A
116095,516095,Content,,%,A
116096,516096,Content,95.82,%,A
116097,516097,,92.91,%,I
116098,516098,,91.48,%,I
116099,516099,Potency,96.55,%,A
116100,516100,Content,96.61,%,I
116101,516101,Content,95.37,%,I
116102,516102,,98.34,%,A
116103,516103,Content,94.34,%,A
116104,516104,Potency,,%,I
116105,516105,,95.51,%,A
116106,516106,,97.88,%,A
116107,516107,,98.43,%,A
116108,516108,,,%,A
116109,516109,Content,99.31,%,I
116110,516110,Content,95.95,%,I
116111,516111,Potency,93.53,%,I
116112,516112,,91.71,%,I
116113,516113,Content,95.03,%,A
116114,516114,,98.33,%,A
116115,516115,,92.29,%,A
116116,516116,Content,99.04,%,A
116117,516117,Potency,98.7,%,I
116118,516118,Content,92.14,%,A
116119,516119,,93.49,%,A
116120,516120,,97.07,%,A
116121,516121,,94.17,%,I
116122,516122,Potency,95.46,%,A
116123,516123,,94.97,%,I
116124,516124,Content,96.86,%,I
116125,516125,Content,99.88,%,A
116126,516126,Potency,93.34,%,A
116127,516127,,93.02,%,A
116128,516128,Potency,92.14,%,I
116129,516129,Content,90.8,%,I
116130,516130,Content,95.43,%,A
116131,516131,Potency,96.98,%,I
116132,516132,,97.02,%,I
116133,516133,,93.57,%,A
116134,516134,Potency,91.97,%,A
116135,516135,Content,94.77,%,I
116136,516136,,92.06,%,I
116137,516137,Content,,%,A
116138,516138,Potency,91.24,%,I
116139,516139,Content,94.09,%,I
116140,516140,Content,98.52,%,A
116141,516141,,99.56,%,A
116142,516142,,,%,A
116143,516143,Content,,%,I
116144,516144,,92.05,%,A
116145,516145,Potency,95.63,%,I
116146,516146,Potency,93.35,%,I
116147,516147,Content,91.53,%,A
116148,516148,Content,96.89,%,A
116149,516149,,94.38,%,A
116150,516150,Content,,%,I
116151,516151,Content,97.6,%,I
116152,516152,Content,90.44,%,I
116153,516153,Content,,%,A
116154,516154,Potency,91.49,%,I
116155,516155,Content,93.07,%,I
116156,516156,Content,91.5,%,I
116157,516157,Potency,99.24,%,A
116158,516158,Content,93.29,%,A
116159,516159,,90.08,%,A
116160,516160,Potency,99.09,%,A
116161,516161,Potency,91.76,%,A
116162,516162,Content,94.81,%,I
116163,516163,Content,95.83,%,A
116164,516164,,95.18,%,I
116165,516165,,,%,I
116166,516166,Content,93.33,%,A
116167,516167,Content,92.9,%,I
116168,516168,Potency,94.3,%,A
116169,516169,,99.24,%,I
116170,516170,,,%,A
116171,516171,,90.26,%,A
116172,516172,,93.91,%,I
116173,516173,Content,97.72,%,A
116174,516174,Potency,91.53,%,I
116175,516175,,98.43,%,A
116176,516176,Potency,90.32,%,I
116177,516177,Content,97.8,%,I
116178,516178,Potency,90.7,%,I
116179,516179,Content,93.13,%,I
116180,516180,,91.07,%,A
116181,516181,Content,99.05,%,A
116182,516182,Potency,99.63,%,I
116183,516183,Potency,98.14,%,A
116184,516184,,94.71,%,A
116185,516185,Potency,97.04,%,I
116186,516186,Content,94.2,%,I
116187,516187,,94.31,%,A
116188,516188,,99.69,%,I
116189,516189,Content,93.04,%,A
116190,516190,,,%,I
116191,516191,Potency,98.15,%,A
116192,516192,,94.57,%,A
116193,516193,Potency,99.94,%,I
116194,516194,Content,94.6,%,I
116195,516195,Potency,90.28,%,I
116196,516196,,95.28,%,A
116197,516197,Potency,96.72,%,I
116198,516198,,93.66,%,A
116199,516199,Content,,%,I
116200,516200,Content,94.05,%,A
116201,516201,,91.47,%,I
116202,516202,Potency,91.27,%,I
116203,516203,Content,94.39,%,A
116204,516204,Content,,%,I
116205,516205,,96.06,%,A
116206,516206,Content,98.38,%,A
116207,516207,Potency,97.99,%,I
116208,516208,,93.49,%,I
116209,516209,Potency,92.55,%,A
116210,516210,Potency,95.85,%,A
116211,516211,Content,93.62,%,A
116212,516212,Potency,99.82,%,I
116213,516213,Potency,97.92,%,A
116214,516214,Content,97.28,%,A
116215,516215,Content,91.57,%,A
116216,516216,Content,93.4,%,A
116217,516217,Potency,97.04,%,A
116218,516218,Potency,98.3,%,A
116219,516219,Potency,90.03,%,A
116220,516220,Content,95.44,%,A
116221,516221,Content,91.52,%,I
116222,516222,Content,92.17,%,A
116223,516223,Content,97.02,%,I
116224,516224,Content,92.64,%,A
116225,516225,Potency,99.76,%,A
116226,516226,,92.81,%,I
116227,516227,Potency,96.65,%,A
116228,516228,Content,94.62,%,I
116229,516229,Content,96.62,%,I
116230,516230,Content,,%,A
116231,516231,Potency,96.83,%,I
116232,516232,,93.67,%,A
116233,516233,Potency,91.69,%,I
116234,516234,Content,94.58,%,A
116235,516235,Content,91.32,%,I
116236,516236,Potency,97.32,%,A
116237,516237,Potency,90.85,%,I
116238,516238,Content,91.67,%,I
116239,516239,Potency,96.84,%,A
116240,516240,,92.29,%,I
116241,516241,Content,93.28,%,I
116242,516242,,91.0,%,A
116243,516243,Potency,93.35,%,I
116244,516244,,91.35,%,A
116245,516245,Potency,93.81,%,I
116246,516246,,93.5,%,A
116247,516247,,95.38,%,I
116248,516248,Content,98.65,%,A
116249,516249,Potency,95.97,%,A
116250,516250,Content,99.83,%,A
116251,516251,Content,,%,A
116252,516252,,96.44,%,I
116253,516253,,93.41,%,I
116254,516254,Content,92.09,%,I
116255,516255,Content,99.84,%,I
116256,516256,Potency,94.89,%,A
116257,516257,Content,97.78,%,A
116258,516258,,92.07,%,A
116259,516259,,90.3,%,A
116260,516260,Potency,,%,I
116261,516261,Content,90.76,%,I
116262,516262,Potency,91.41,%,I
116263,516263,,92.14,%,I
116264,516264,Potency,93.99,%,I
116265,516265,Content,91.78,%,I
116266,516266,Content,,%,A
116267,516267,Potency,95.43,%,I
116268,516268,,90.34,%,A
116269,516269,Content,96.0,%,I
116270,516270,,91.3,%,I
116271,516271,Content,98.22,%,I
116272,516272,Potency,91.76,%,I
116273,516273,,,%,I
116274,516274,Potency,97.94,%,A
116275,516275,Potency,94.17,%,A
116276,516276,,97.06,%,A
116277,516277,Potency,91.47,%,A
116278,516278,Content,92.24,%,I
116279,516279,Potency,95.93,%,I
116280,516280,Content,95.43,%,I
116281,516281,Potency,94.27,%,A
116282,516282,Content,99.03,%,I
116283,516283,Potency,94.94,%,A
116284,516284,Potency,90.21,%,I
116285,516285,,97.24,%,A
116286,516286,,99.69,%,A
116287,516287,Potency,96.71,%,A
116288,516288,,96.85,%,A
116289,516289,,90.51,%,I
116290,516290,,91.8,%,A
116291,516291,Content,97.29,%,A
116292,516292,Content,90.87,%,A
116293,516293,,96.14,%,A
116294,516294,Content,99.37,%,I
116295,516295,,97.8,%,I
116296,516296,,98.96,%,A
116297,516297,Content,,%,I
116298,516298,Content,95.4,%,A
116299,516299,Content,91.51,%,I
116300,516300,Potency,99.76,%,I
116301,516301,Content,93.15,%,A
116302,516302,Potency,92.01,%,I
116303,516303,Content,98.72,%,I
116304,516304,Potency,90.8,%,I
116305,516305,Potency,97.92,%,I
116306,516306,,97.13,%,A
116307,516307,Content,97.56,%,A
116308,516308,Content,92.15,%,I
116309,516309,Content,91.94,%,A
116310,516310,Content,99.25,%,I
116311,516311,,91.19,%,A
116312,516312,,93.43,%,I
116313,516313,,97.75,%,I
116314,516314,Potency,93.11,%,A
116315,516315,Potency,92.81,%,I
116316,516316,Content,98.95,%,A
116317,516317,Content,95.74,%,I
116318,516318,,98.63,%,A
116319,516319,Potency,90.11,%,I
116320,516320,,95.93,%,I
116321,516321,Potency,96.93,%,A
116322,516322,Potency,,%,A
116323,516323,,91.95,%,I
116324,516324,,99.93,%,A
116325,516325,Potency,91.21,%,A
116326,516326,Content,96.57,%,I
116327,516327,Potency,96.77,%,I
116328,516328,Potency,91.52,%,I
116329,516329,,97.86,%,I
116330,516330,Content,91.82,%,A
116331,516331,Potency,95.24,%,A
116332,516332,Potency,99.4,%,A
116333,516333,Potency,90.84,%,A
116334,516334,Potency,99.96,%,I
116335,516335,,90.08,%,A
116336,516336,Content,98.13,%,I
116337,516337,Potency,,%,I
116338,516338,,97.62,%,I
116339,516339,Content,,%,I
116340,516340,Potency,93.69,%,A
116341,516341,,99.3,%,I
116342,516342,,95.98,%,A
116343,516343,Content,90.78,%,I
116344,516344,Content,97.76,%,I
116345,516345,Potency,97.13,%,A
116346,516346,Content,97.69,%,A
116347,516347,Content,90.25,%,I
116348,516348,,93.04,%,A
116349,516349,,91.82,%,I
116350,516350,,98.29,%,I
116351,516351,,97.9,%,I
116352,516352,,97.44,%,A
116353,516353,,91.81,%,A
116354,516354,Content,93.41,%,I
116355,516355,Potency,97.91,%,A
116356,516356,,92.11,%,I
116357,516357,Content,95.19,%,I
116358,516358,,92.69,%,I
116359,516359,Potency,96.93,%,A
116360,516360,Content,,%,A
116361,516361,Potency,98.38,%,A
116362,516362,,98.71,%,I
116363,516363,Potency,95.79,%,A
116364,516364,Potency,90.09,%,A
116365,516365,Content,94.38,%,I
116366,516366,Content,94.67,%,A
116367,516367,,,%,I
116368,516368,,92.67,%,I
116369,516369,Potency,95.97,%,A
116370,516370,Content,94.92,%,A
116371,516371,,98.62,%,A
116372,516372,,93.74,%,I
116373,516373,Content,94.87,%,I
116374,516374,Content,98.98,%,A
116375,516375,Content,92.1,%,A
116376,516376,Potency,91.4,%,A
116377,516377,Potency,96.36,%,A
116378,516378,Potency,92.63,%,A
116379,516379,Potency,95.49,%,A
116380,516380,Content,93.07,%,A
116381,516381,Content,99.19,%,I
116382,516382,,94.86,%,A
116383,516383,Content,96.68,%,I
116384,516384,Potency,91.52,%,A
116385,516385,Potency,98.9,%,I
116386,516386,Potency,97.47,%,I
116387,516387,Content,91.6,%,A
116388,516388,Content,95.57,%,I
116389,516389,,95.79,%,I
116390,516390,,93.83,%,A
116391,516391,,,%,A
116392,516392,Potency,93.86,%,A
116393,516393,,91.97,%,I
116394,516394,Potency,90.79,%,I
116395,516395,Potency,96.65,%,A
116396,516396,,97.9,%,A
116397,516397,,96.47,%,A
116398,516398,,96.59,%,I
116399,516399,,99.69,%,I
116400,516400,Potency,93.48,%,I
116401,516401,Content,92.63,%,I
116402,516402,,94.88,%,A
116403,516403,,93.0,%,A
116404,516404,Potency,,%,I
116405,516405,Content,90.24,%,A
116406,516406,,95.0,%,A
116407,516407,,90.8,%,A
116408,516408,,94.56,%,A
116409,516409,Potency,97.52,%,A
116410,516410,Potency,90.46,%,I
116411,516411,,93.72,%,A
116412,516412,Potency,98.36,%,A
116413,516413,Potency,98.16,%,A
116414,516414,Potency,92.12,%,I
116415,516415,,97.03,%,I
116416,516416,Content,94.13,%,I
116417,516417,Potency,95.78,%,I
116418,516418,,92.65,%,I
116419,516419,Potency,96.56,%,A
116420,516420,,99.06,%,A
116421,516421,,90.15,%,A
116422,516422,,99.46,%,I
116423,516423,Potency,,%,A
116424,516424,Content,99.64,%,I
116425,516425,Potency,90.78,%,A
116426,516426,,98.42,%,I
116427,516427,,94.99,%,I
116428,516428,Potency,99.22,%,A
116429,516429,Content,92.16,%,A
116430,516430,Potency,99.02,%,I
116431,516431,Content,94.01,%,I
116432,516432,,95.57,%,A
116433,516433,,94.25,%,I
116434,516434,Content,95.88,%,I
116435,516435,Potency,94.91,%,I
116436,516436,,96.68,%,I
116437,516437,Potency,91.07,%,A
116438,516438,Potency,93.98,%,A
116439,516439,Content,92.61,%,A
116440,516440,,95.22,%,I
116441,516441,Content,93.13,%,A
116442,516442,Potency,92.82,%,I
116443,516443,,99.06,%,A
116444,516444,,95.95,%,A
116445,516445,Content,90.94,%,A
116446,516446,,91.41,%,I
116447,516447,Content,,%,I
116448,516448,,94.5,%,A
116449,516449,Potency,94.65,%,A
116450,516450,,98.95,%,A
116451,516451,Potency,92.74,%,A
116452,516452,Potency,,%,A
116453,516453,Content,90.69,%,I
116454,516454,Potency,99.15,%,I
116455,516455,,96.3,%,A
116456,516456,,96.57,%,A
116457,516457,,93.12,%,I
116458,516458,,92.39,%,I
116459,516459,Content,93.72,%,A
116460,516460,,98.68,%,I
116461,516461,Content,94.24,%,A
116462,516462,,95.65,%,I
116463,516463,Content,,%,I
116464,516464,,99.34,%,A
116465,516465,Content,97.1,%,A
116466,516466,Content,97.25,%,A
116467,516467,Content,93.39,%,A
116468,516468,Content,99.2,%,A
116469,516469,Potency,99.74,%,A
116470,516470,Potency,99.24,%,A
116471,516471,,98.04,%,A
116472,516472,Content,97.78,%,I
116473,516473,,,%,A
116474,516474,Potency,96.09,%,A
116475,516475,Content,,%,A
116476,516476,Potency,90.99,%,I
116477,516477,Content,98.97,%,I
116478,516478,,95.99,%,I
116479,516479,,97.71,%,I
116480,516480,,94.59,%,A
116481,516481,Potency,93.38,%,A
116482,516482,Content,96.47,%,A
116483,516483,Content,95.96,%,I
116484,516484,Content,96.54,%,A
116485,516485,,94.46,%,A
116486,516486,Content,90.6,%,I
116487,516487,Potency,97.79,%,A
116488,516488,Content,91.04,%,A
116489,516489,,92.0,%,I
116490,516490,Potency,94.89,%,I
116491,516491,,90.13,%,A
116492,516492,Content,96.8,%,A
116493,516493,Potency,97.52,%,I
116494,516494,,95.28,%,A
116495,516495,Potency,98.18,%,A
116496,516496,Content,92.84,%,I
116497,516497,,95.82,%,A
116498,516498,Potency,94.93,%,I
116499,516499,Content,95.45,%,A
116500,516500,,95.42,%,A
116501,516501,,96.68,%,A
116502,516502,Content,,%,I
116503,516503,Content,98.1,%,I
116504,516504,Potency,,%,I
116505,516505,Potency,93.06,%,A
116506,516506,Potency,91.3,%,I
116507,516507,,95.24,%,I
116508,516508,Content,92.0,%,A
116509,516509,Content,93.75,%,A
116510,516510,,90.38,%,A
116511,516511,Content,97.45,%,A
116512,516512,,91.75,%,A
116513,516513,,96.5,%,I
116514,516514,,99.93,%,I
116515,516515,Potency,96.66,%,A
116516,516516,,93.33,%,I
116517,516517,,98.89,%,A
116518,516518,,97.06,%,A
116519,516519,,99.81,%,A
116520,516520,Potency,91.73,%,I
116521,516521,,92.26,%,A
116522,516522,,91.0,%,A
116523,516523,Potency,99.02,%,I
116524,516524,Potency,91.61,%,A
116525,516525,Content,95.07,%,I
116526,516526,Potency,92.11,%,I
116527,516527,Content,93.4,%,A
116528,516528,Content,93.8,%,I
116529,516529,,93.31,%,A
116530,516530,,92.81,%,A
116531,516531,,90.93,%,A
116532,516532,Content,98.62,%,I
116533,516533,Content,98.65,%,I
116534,516534,,97.51,%,I
116535,516535,Potency,96.11,%,I
116536,516536,,92.33,%,I
116537,516537,,95.45,%,I
116538,516538,Potency,98.77,%,A
116539,516539,Content,,%,I
116540,516540,,95.32,%,A
116541,516541,Potency,90.87,%,A
116542,516542,,92.43,%,A
116543,516543,,94.62,%,A
116544,516544,Content,92.79,%,I
116545,516545,Content,92.57,%,A
116546,516546,Content,97.04,%,I
116547,516547,,98.24,%,I
116548,516548,,,%,I
116549,516549,Potency,,%,I
116550,516550,,92.65,%,A
116551,516551,,99.07,%,A
116552,516552,Potency,,%,A
116553,516553,Content,92.22,%,I
116554,516554,Content,96.28,%,I
116555,516555,Potency,96.85,%,A
116556,516556,Potency,91.89,%,A
116557,516557,,97.71,%,I
116558,516558,Potency,96.08,%,A
116559,516559,,96.16,%,A
116560,516560,Potency,99.34,%,A
116561,516561,Content,97.54,%,A
116562,516562,Potency,98.18,%,A
116563,516563,,,%,I
116564,516564,Potency,99.47,%,A
116565,516565,,96.94,%,A
116566,516566,Content,93.18,%,A
116567,516567,Potency,91.25,%,A
116568,516568,Potency,93.99,%,I
116569,516569,Content,96.13,%,I
116570,516570,,93.03,%,I
116571,516571,Content,97.03,%,I
116572,516572,Content,94.26,%,I
116573,516573,,90.14,%,A
116574,516574,,94.43,%,A
116575,516575,Potency,93.0,%,A
116576,516576,Content,91.6,%,A
116577,516577,Potency,94.46,%,A
116578,516578,,91.19,%,A
116579,516579,,93.78,%,I
116580,516580,Content,98.87,%,I
116581,516581,Potency,99.13,%,I
116582,516582,Potency,95.22,%,A
116583,516583,,96.21,%,A
116584,516584,,94.58,%,A
116585,516585,,99.78,%,I
116586,516586,Potency,90.26,%,I
116587,516587,Content,94.23,%,I
116588,516588,Potency,93.92,%,A
116589,516589,Content,91.13,%,A
116590,516590,Potency,91.26,%,I
116591,516591,,95.36,%,I
116592,516592,Potency,99.95,%,A
116593,516593,,91.03,%,I
116594,516594,,98.31,%,A
116595,516595,,94.37,%,I
116596,516596,Potency,,%,A
116597,516597,,93.64,%,A
116598,516598,Content,99.22,%,A
116599,516599,Potency,93.27,%,I
116600,516600,Content,92.08,%,I
116601,516601,Content,90.07,%,I
116602,516602,,98.24,%,I
116603,516603,Potency,96.04,%,A
116604,516604,Content,92.19,%,A
116605,516605,,91.36,%,I
116606,516606,,95.88,%,A
116607,516607,,99.54,%,I
116608,516608,,92.56,%,A
116609,516609,,92.33,%,I
116610,516610,Content,94.85,%,A
116611,516611,,93.11,%,A
116612,516612,Potency,,%,A
116613,516613,Potency,93.0,%,A
116614,516614,Potency,96.34,%,A
116615,516615,Content,,%,A
116616,516616,,91.7,%,A
116617,516617,Potency,96.37,%,A
116618,516618,Content,90.99,%,A
116619,516619,Potency,99.49,%,A
116620,516620,Content,93.73,%,A
116621,516621,Content,96.11,%,A
116622,516622,Content,97.72,%,A
116623,516623,,90.21,%,A
116624,516624,Potency,90.17,%,A
116625,516625,Content,94.99,%,I
116626,516626,,96.42,%,A
116627,516627,Content,98.63,%,A
116628,516628,Content,99.39,%,I
116629,516629,,98.35,%,A
116630,516630,Potency,96.11,%,A
116631,516631,Content,90.8,%,A
116632,516632,Content,94.22,%,A
116633,516633,,97.58,%,A
116634,516634,,,%,I
116635,516635,,95.9,%,A
116636,516636,Potency,92.58,%,A
116637,516637,Content,91.12,%,I
116638,516638,Content,91.47,%,A
116639,516639,Potency,91.0,%,A
116640,516640,Content,91.78,%,A
116641,516641,Potency,93.72,%,A
116642,516642,,92.55,%,I
116643,516643,Potency,97.39,%,I
116644,516644,Potency,98.29,%,A
116645,516645,Content,95.39,%,A
116646,516646,Content,90.12,%,I
116647,516647,Potency,95.87,%,I
116648,516648,Potency,97.08,%,I
116649,516649,Potency,,%,I
116650,516650,Content,98.4,%,I
116651,516651,Potency,91.59,%,A
116652,516652,Potency,97.39,%,I
116653,516653,,94.94,%,I
116654,516654,Content,95.42,%,I
116655,516655,,90.0,%,A
116656,516656,Content,94.71,%,A
116657,516657,Potency,97.97,%,I
116658,516658,Potency,90.53,%,I
116659,516659,,90.23,%,I
116660,516660,,93.49,%,A
116661,516661,Potency,97.54,%,I
116662,516662,Content,,%,A
116663,516663,Content,93.97,%,I
116664,516664,Potency,92.19,%,I
116665,516665,,90.09,%,I
116666,516666,Potency,96.6,%,A
116667,516667,Content,90.86,%,A
116668,516668,,91.16,%,A
116669,516669,,99.45,%,I
116670,516670,Potency,99.08,%,A
116671,516671,Content,99.09,%,I
116672,516672,Potency,97.63,%,I
116673,516673,Content,96.96,%,I
116674,516674,Content,99.17,%,I
116675,516675,Content,99.25,%,A
116676,516676,Content,92.12,%,I
116677,516677,Content,94.52,%,I
116678,516678,Potency,95.13,%,A
116679,516679,Content,,%,I
116680,516680,Content,93.86,%,A
116681,516681,,97.55,%,A
116682,516682,Content,94.64,%,I
116683,516683,Content,93.09,%,I
116684,516684,Content,93.95,%,A
116685,516685,Potency,99.33,%,I
116686,516686,,93.05,%,A
116687,516687,Potency,90.46,%,A
116688,516688,Content,99.21,%,I
116689,516689,,,%,A
116690,516690,Potency,96.89,%,A
116691,516691,Potency,95.51,%,I
116692,516692,,99.62,%,A
116693,516693,Content,92.14,%,I
116694,516694,Potency,95.15,%,I
116695,516695,Potency,96.44,%,A
116696,516696,,99.08,%,A
116697,516697,Potency,93.71,%,A
116698,516698,Potency,98.03,%,I
116699,516699,,,%,A
116700,516700,,90.69,%,I
116701,516701,,96.31,%,I
116702,516702,Content,91.75,%,I
116703,516703,Content,92.76,%,I
116704,516704,Potency,,%,I
116705,516705,,96.09,%,A
116706,516706,,91.15,%,I
116707,516707,,92.23,%,I
116708,516708,Content,98.18,%,A
116709,516709,,98.2,%,I
116710,516710,Content,95.1,%,I
