lot_number,item_description
LBL114492,BatchC
LBL114493,BatchA
LBL114494,BatchA
LBL114495,BatchC
LBL114496,BatchC
LBL114497,BatchB
LBL114498,BatchA
LBL114499,BatchC
LBL114500,BatchC
LBL114501,BatchB
LBL114502,BatchA
LBL114503,BatchC
LBL114504,BatchB
LBL114505,BatchB
LBL114506,BatchC
LBL114507,BatchC
LBL114508,BatchA
LBL114509,BatchB
LBL114510,BatchA
LBL114511,BatchA
LBL114512,BatchB
LBL114513,BatchC
LBL114514,BatchC
LBL114515,BatchB
LBL114516,BatchC
LBL114517,BatchC
LBL114518,BatchB
LBL114519,BatchC
LBL114520,BatchA
LBL114521,BatchC
LBL114522,BatchC
LBL114523,BatchC
LBL114524,BatchA
LBL114525,BatchA
LBL114526,BatchC
LBL114527,BatchA
LBL114528,BatchA
LBL114529,BatchA
LBL114530,BatchB
LBL114531,BatchA
LBL114532,BatchC
LBL114533,BatchC
LBL114534,BatchB
LBL114535,BatchB
LBL114536,BatchB
LBL114537,BatchB
LBL114538,BatchB
LBL114539,BatchA
LBL114540,BatchC
LBL114541,BatchC
LBL114542,BatchC
LBL114543,BatchB
LBL114544,BatchA
LBL114545,BatchC
LBL114546,BatchC
LBL114547,BatchA
LBL114548,BatchB
LBL114549,BatchB
LBL114550,BatchB
LBL114551,BatchA
LBL114552,BatchC
LBL114553,BatchC
LBL114554,BatchB
LBL114555,BatchB
LBL114556,BatchB
LBL114557,BatchB
LBL114558,BatchC
LBL114559,BatchC
LBL114560,BatchA
LBL114561,BatchC
LBL114562,BatchC
LBL114563,BatchC
LBL114564,BatchB
LBL114565,BatchC
LBL114566,BatchA
LBL114567,BatchC
LBL114568,BatchC
LBL114569,BatchC
LBL114570,BatchC
LBL114571,BatchB
LBL114572,BatchA
LBL114573,BatchC
LBL114574,BatchA
LBL114575,BatchA
LBL114576,BatchA
LBL114577,BatchC
LBL114578,BatchB
LBL114579,BatchC
LBL114580,BatchA
LBL114581,BatchC
LBL114582,BatchC
LBL114583,BatchA
LBL114584,BatchC
LBL114585,BatchA
LBL114586,BatchB
LBL114587,BatchB
LBL114588,BatchB
LBL114589,BatchA
LBL114590,BatchB
LBL114591,BatchC
LBL114592,BatchB
LBL114593,BatchA
LBL114594,BatchA
LBL114595,BatchA
LBL114596,BatchB
LBL114597,BatchA
LBL114598,BatchC
LBL114599,BatchB
LBL114600,BatchB
LBL114601,BatchA
LBL114602,BatchC
LBL114603,BatchB
LBL114604,BatchB
LBL114605,BatchB
LBL114606,BatchA
LBL114607,BatchB
LBL114608,BatchA
LBL114609,BatchB
LBL114610,BatchA
LBL114611,BatchA
LBL114612,BatchC
LBL114613,BatchC
LBL114614,BatchC
LBL114615,BatchC
LBL114616,BatchB
LBL114617,BatchB
LBL114618,BatchB
LBL114619,BatchC
LBL114620,BatchA
LBL114621,BatchC
LBL114622,BatchA
LBL114623,BatchC
LBL114624,BatchC
LBL114625,BatchC
LBL114626,BatchA
LBL114627,BatchC
LBL114628,BatchC
LBL114629,BatchC
LBL114630,BatchA
LBL114631,BatchC
LBL114632,BatchB
LBL114633,BatchB
LBL114634,BatchC
LBL114635,BatchB
LBL114636,BatchA
LBL114637,BatchA
LBL114638,BatchC
LBL114639,BatchB
LBL114640,BatchA
LBL114641,BatchA
LBL114642,BatchC
LBL114643,BatchC
LBL114644,BatchC
LBL114645,BatchA
LBL114646,BatchA
LBL114647,BatchB
LBL114648,BatchC
LBL114649,BatchB
LBL114650,BatchB
LBL114651,BatchC
LBL114652,BatchC
LBL114653,BatchC
LBL114654,BatchA
LBL114655,BatchC
LBL114656,BatchC
LBL114657,BatchC
LBL114658,BatchA
LBL114659,BatchA
LBL114660,BatchC
LBL114661,BatchA
LBL114662,BatchB
LBL114663,BatchC
LBL114664,BatchC
LBL114665,BatchA
LBL114666,BatchC
LBL114667,BatchC
LBL114668,BatchA
LBL114669,BatchB
LBL114670,BatchC
LBL114671,BatchC
LBL114672,BatchA
LBL114673,BatchB
LBL114674,BatchC
LBL114675,BatchC
LBL114676,BatchB
LBL114677,BatchC
LBL114678,BatchB
LBL114679,BatchC
LBL114680,BatchB
LBL114681,BatchC
LBL114682,BatchB
LBL114683,BatchA
LBL114684,BatchA
LBL114685,BatchA
LBL114686,BatchB
LBL114687,BatchC
LBL114688,BatchB
LBL114689,BatchA
LBL114690,BatchA
LBL114691,BatchC
LBL114692,BatchC
LBL114693,BatchC
LBL114694,BatchB
LBL114695,BatchB
LBL114696,BatchB
LBL114697,BatchA
LBL114698,BatchA
LBL114699,BatchC
LBL114700,BatchB
LBL114701,BatchB
LBL114702,BatchA
LBL114703,BatchA
LBL114704,BatchB
LBL114705,BatchA
LBL114706,BatchC
LBL114707,BatchA
LBL114708,BatchA
LBL114709,BatchC
LBL114710,BatchC
LBL114711,BatchA
LBL114712,BatchC
LBL114713,BatchA
LBL114714,BatchC
LBL114715,BatchA
LBL114716,BatchC
LBL114717,BatchC
LBL114718,BatchA
LBL114719,BatchA
LBL114720,BatchB
LBL114721,BatchB
LBL114722,BatchA
LBL114723,BatchB
LBL114724,BatchB
LBL114725,BatchC
LBL114726,BatchA
LBL114727,BatchA
LBL114728,BatchA
LBL114729,BatchB
LBL114730,BatchC
LBL114731,BatchA
LBL114732,BatchC
LBL114733,BatchC
LBL114734,BatchC
LBL114735,BatchB
LBL114736,BatchC
LBL114737,BatchA
LBL114738,BatchA
LBL114739,BatchA
LBL114740,BatchB
LBL114741,BatchB
LBL114742,BatchA
LBL114743,BatchC
LBL114744,BatchA
LBL114745,BatchA
LBL114746,BatchC
LBL114747,BatchB
LBL114748,BatchA
LBL114749,BatchB
LBL114750,BatchC
LBL114751,BatchB
LBL114752,BatchB
LBL114753,BatchC
LBL114754,BatchA
LBL114755,BatchC
LBL114756,BatchC
LBL114757,BatchA
LBL114758,BatchC
LBL114759,BatchB
LBL114760,BatchC
LBL114761,BatchC
LBL114762,BatchA
LBL114763,BatchA
LBL114764,BatchB
LBL114765,BatchB
LBL114766,BatchB
LBL114767,BatchC
LBL114768,BatchB
LBL114769,BatchB
LBL114770,BatchC
LBL114771,BatchB
LBL114772,BatchA
LBL114773,BatchA
LBL114774,BatchA
LBL114775,BatchA
LBL114776,BatchB
LBL114777,BatchB
LBL114778,BatchB
LBL114779,BatchB
LBL114780,BatchB
LBL114781,BatchA
LBL114782,BatchB
LBL114783,BatchA
LBL114784,BatchA
LBL114785,BatchB
LBL114786,BatchC
LBL114787,BatchA
LBL114788,BatchA
LBL114789,BatchA
LBL114790,BatchC
LBL114791,BatchB
LBL114792,BatchB
LBL114793,BatchC
LBL114794,BatchB
LBL114795,BatchB
LBL114796,BatchA
LBL114797,BatchA
LBL114798,BatchC
LBL114799,BatchC
LBL114800,BatchA
LBL114801,BatchC
LBL114802,BatchA
LBL114803,BatchC
LBL114804,BatchB
LBL114805,BatchC
LBL114806,BatchB
LBL114807,BatchB
LBL114808,BatchB
LBL114809,BatchA
LBL114810,BatchB
LBL114811,BatchA
LBL114812,BatchC
LBL114813,BatchA
LBL114814,BatchA
LBL114815,BatchB
LBL114816,BatchC
LBL114817,BatchB
LBL114818,BatchB
LBL114819,BatchA
LBL114820,BatchC
LBL114821,BatchB
LBL114822,BatchA
LBL114823,BatchB
LBL114824,BatchC
LBL114825,BatchA
LBL114826,BatchC
LBL114827,BatchC
LBL114828,BatchC
LBL114829,BatchC
LBL114830,BatchB
LBL114831,BatchB
LBL114832,BatchA
LBL114833,BatchC
LBL114834,BatchB
LBL114835,BatchA
LBL114836,BatchB
LBL114837,BatchB
LBL114838,BatchA
LBL114839,BatchC
LBL114840,BatchC
LBL114841,BatchB
LBL114842,BatchA
LBL114843,BatchB
LBL114844,BatchB
LBL114845,BatchC
LBL114846,BatchA
LBL114847,BatchB
LBL114848,BatchC
LBL114849,BatchB
LBL114850,BatchB
LBL114851,BatchA
LBL114852,BatchA
LBL114853,BatchA
LBL114854,BatchB
LBL114855,BatchA
LBL114856,BatchA
LBL114857,BatchA
LBL114858,BatchC
LBL114859,BatchA
LBL114860,BatchC
LBL114861,BatchC
LBL114862,BatchB
LBL114863,BatchB
LBL114864,BatchC
LBL114865,BatchC
LBL114866,BatchA
LBL114867,BatchA
LBL114868,BatchB
LBL114869,BatchB
LBL114870,BatchB
LBL114871,BatchA
LBL114872,BatchA
LBL114873,BatchC
LBL114874,BatchA
LBL114875,BatchA
LBL114876,BatchC
LBL114877,BatchA
LBL114878,BatchA
LBL114879,BatchB
LBL114880,BatchC
LBL114881,BatchA
LBL114882,BatchA
LBL114883,BatchC
LBL114884,BatchB
LBL114885,BatchC
LBL114886,BatchA
LBL114887,BatchB
LBL114888,BatchA
LBL114889,BatchA
LBL114890,BatchB
LBL114891,BatchC
LBL114892,BatchA
LBL114893,BatchB
LBL114894,BatchC
LBL114895,BatchA
LBL114896,BatchB
LBL114897,BatchB
LBL114898,BatchA
LBL114899,BatchA
LBL114900,BatchB
LBL114901,BatchA
LBL114902,BatchB
LBL114903,BatchC
LBL114904,BatchA
LBL114905,BatchA
LBL114906,BatchC
LBL114907,BatchB
LBL114908,BatchB
LBL114909,BatchC
LBL114910,BatchB
LBL114911,BatchC
LBL114912,BatchC
LBL114913,BatchC
LBL114914,BatchB
LBL114915,BatchC
LBL114916,BatchB
LBL114917,BatchB
LBL114918,BatchC
LBL114919,BatchA
LBL114920,BatchC
LBL114921,BatchC
LBL114922,BatchB
LBL114923,BatchA
LBL114924,BatchA
LBL114925,BatchC
LBL114926,BatchC
LBL114927,BatchA
LBL114928,BatchB
LBL114929,BatchB
LBL114930,BatchB
LBL114931,BatchB
LBL114932,BatchB
LBL114933,BatchC
LBL114934,BatchA
LBL114935,BatchB
LBL114936,BatchB
LBL114937,BatchC
LBL114938,BatchC
LBL114939,BatchC
LBL114940,BatchA
LBL114941,BatchB
LBL114942,BatchA
LBL114943,BatchA
LBL114944,BatchA
LBL114945,BatchC
LBL114946,BatchC
LBL114947,BatchC
LBL114948,BatchA
LBL114949,BatchA
LBL114950,BatchB
LBL114951,BatchB
LBL114952,BatchB
LBL114953,BatchC
LBL114954,BatchB
LBL114955,BatchC
LBL114956,BatchA
LBL114957,BatchA
LBL114958,BatchA
LBL114959,BatchC
LBL114960,BatchB
LBL114961,BatchA
LBL114962,BatchA
LBL114963,BatchB
LBL114964,BatchA
LBL114965,BatchA
LBL114966,BatchA
LBL114967,BatchA
LBL114968,BatchA
LBL114969,BatchC
LBL114970,BatchC
LBL114971,BatchB
LBL114972,BatchA
LBL114973,BatchA
LBL114974,BatchB
LBL114975,BatchA
LBL114976,BatchA
LBL114977,BatchC
LBL114978,BatchC
LBL114979,BatchA
LBL114980,BatchA
LBL114981,BatchA
LBL114982,BatchB
LBL114983,BatchA
LBL114984,BatchB
LBL114985,BatchA
LBL114986,BatchB
LBL114987,BatchC
LBL114988,BatchA
LBL114989,BatchB
LBL114990,BatchB
LBL114991,BatchC
LBL114992,BatchC
LBL114993,BatchB
LBL114994,BatchA
LBL114995,BatchB
LBL114996,BatchA
LBL114997,BatchA
LBL114998,BatchA
LBL114999,BatchA
LBL115000,BatchA
LBL115001,BatchB
LBL115002,BatchB
LBL115003,BatchC
LBL115004,BatchC
LBL115005,BatchC
LBL115006,BatchA
LBL115007,BatchC
LBL115008,BatchA
LBL115009,BatchA
LBL115010,BatchA
LBL115011,BatchC
LBL115012,BatchC
LBL115013,BatchB
LBL115014,BatchB
LBL115015,BatchA
LBL115016,BatchA
LBL115017,BatchB
LBL115018,BatchC
LBL115019,BatchA
LBL115020,BatchC
LBL115021,BatchC
LBL115022,BatchC
LBL115023,BatchC
LBL115024,BatchA
LBL115025,BatchA
LBL115026,BatchB
LBL115027,BatchA
LBL115028,BatchB
LBL115029,BatchA
LBL115030,BatchB
LBL115031,BatchA
LBL115032,BatchA
LBL115033,BatchB
LBL115034,BatchB
LBL115035,BatchA
LBL115036,BatchC
LBL115037,BatchB
LBL115038,BatchB
LBL115039,BatchC
LBL115040,BatchB
LBL115041,BatchC
LBL115042,BatchA
LBL115043,BatchC
LBL115044,BatchC
LBL115045,BatchC
LBL115046,BatchC
LBL115047,BatchB
LBL115048,BatchC
LBL115049,BatchA
LBL115050,BatchB
LBL115051,BatchB
LBL115052,BatchB
LBL115053,BatchA
LBL115054,BatchC
LBL115055,BatchC
LBL115056,BatchB
LBL115057,BatchB
LBL115058,BatchA
LBL115059,BatchC
LBL115060,BatchA
LBL115061,BatchB
LBL115062,BatchC
LBL115063,BatchC
LBL115064,BatchB
LBL115065,BatchB
LBL115066,BatchA
LBL115067,BatchC
LBL115068,BatchB
LBL115069,BatchA
LBL115070,BatchC
LBL115071,BatchC
LBL115072,BatchC
LBL115073,BatchB
LBL115074,BatchB
LBL115075,BatchB
LBL115076,BatchA
LBL115077,BatchA
LBL115078,BatchA
LBL115079,BatchB
LBL115080,BatchA
LBL115081,BatchB
LBL115082,BatchC
LBL115083,BatchC
LBL115084,BatchB
LBL115085,BatchB
LBL115086,BatchA
LBL115087,BatchA
LBL115088,BatchB
LBL115089,BatchC
LBL115090,BatchA
LBL115091,BatchB
LBL115092,BatchC
LBL115093,BatchB
LBL115094,BatchA
LBL115095,BatchA
LBL115096,BatchB
LBL115097,BatchA
LBL115098,BatchB
LBL115099,BatchC
LBL115100,BatchC
LBL115101,BatchA
LBL115102,BatchA
LBL115103,BatchC
LBL115104,BatchB
LBL115105,BatchB
LBL115106,BatchA
LBL115107,BatchB
LBL115108,BatchA
LBL115109,BatchB
LBL115110,BatchC
LBL115111,BatchB
LBL115112,BatchC
LBL115113,BatchC
LBL115114,BatchB
LBL115115,BatchC
LBL115116,BatchA
LBL115117,BatchA
LBL115118,BatchB
LBL115119,BatchA
LBL115120,BatchC
LBL115121,BatchB
LBL115122,BatchA
LBL115123,BatchB
LBL115124,BatchA
LBL115125,BatchC
LBL115126,BatchC
LBL115127,BatchC
LBL115128,BatchB
LBL115129,BatchC
LBL115130,BatchC
LBL115131,BatchB
LBL115132,BatchC
LBL115133,BatchC
LBL115134,BatchB
LBL115135,BatchC
LBL115136,BatchC
LBL115137,BatchC
LBL115138,BatchB
LBL115139,BatchB
LBL115140,BatchC
LBL115141,BatchB
LBL115142,BatchC
LBL115143,BatchB
LBL115144,BatchB
LBL115145,BatchC
LBL115146,BatchB
LBL115147,BatchB
LBL115148,BatchA
LBL115149,BatchC
LBL115150,BatchA
LBL115151,BatchC
LBL115152,BatchB
LBL115153,BatchC
LBL115154,BatchA
LBL115155,BatchA
LBL115156,BatchB
LBL115157,BatchA
LBL115158,BatchA
LBL115159,BatchC
LBL115160,BatchA
LBL115161,BatchC
LBL115162,BatchA
LBL115163,BatchA
LBL115164,BatchC
LBL115165,BatchC
LBL115166,BatchC
LBL115167,BatchA
LBL115168,BatchB
LBL115169,BatchC
LBL115170,BatchC
LBL115171,BatchC
LBL115172,BatchA
LBL115173,BatchC
LBL115174,BatchA
LBL115175,BatchA
LBL115176,BatchA
LBL115177,BatchA
LBL115178,BatchA
LBL115179,BatchC
LBL115180,BatchB
LBL115181,BatchC
LBL115182,BatchB
LBL115183,BatchC
LBL115184,BatchB
LBL115185,BatchA
LBL115186,BatchB
LBL115187,BatchA
LBL115188,BatchA
LBL115189,BatchB
LBL115190,BatchB
LBL115191,BatchC
LBL115192,BatchA
LBL115193,BatchB
LBL115194,BatchA
LBL115195,BatchC
LBL115196,BatchA
LBL115197,BatchA
LBL115198,BatchA
LBL115199,BatchA
LBL115200,BatchA
LBL115201,BatchA
LBL115202,BatchA
LBL115203,BatchB
LBL115204,BatchC
LBL115205,BatchB
LBL115206,BatchC
LBL115207,BatchC
LBL115208,BatchC
LBL115209,BatchC
LBL115210,BatchA
LBL115211,BatchA
LBL115212,BatchA
LBL115213,BatchB
LBL115214,BatchB
LBL115215,BatchC
LBL115216,BatchC
LBL115217,BatchB
LBL115218,BatchA
LBL115219,BatchC
LBL115220,BatchC
LBL115221,BatchC
LBL115222,BatchA
LBL115223,BatchA
LBL115224,BatchC
LBL115225,BatchA
LBL115226,BatchA
LBL115227,BatchB
LBL115228,BatchA
LBL115229,BatchB
LBL115230,BatchB
LBL115231,BatchB
LBL115232,BatchB
LBL115233,BatchB
LBL115234,BatchB
LBL115235,BatchA
LBL115236,BatchB
LBL115237,BatchA
LBL115238,BatchB
LBL115239,BatchC
LBL115240,BatchC
LBL115241,BatchB
LBL115242,BatchA
LBL115243,BatchA
LBL115244,BatchA
LBL115245,BatchA
LBL115246,BatchC
LBL115247,BatchC
LBL115248,BatchA
LBL115249,BatchA
LBL115250,BatchB
LBL115251,BatchA
LBL115252,BatchC
LBL115253,BatchB
LBL115254,BatchB
LBL115255,BatchA
LBL115256,BatchB
LBL115257,BatchC
LBL115258,BatchB
LBL115259,BatchA
LBL115260,BatchB
LBL115261,BatchB
LBL115262,BatchB
LBL115263,BatchA
LBL115264,BatchB
LBL115265,BatchB
LBL115266,BatchC
LBL115267,BatchA
LBL115268,BatchA
LBL115269,BatchC
LBL115270,BatchA
LBL115271,BatchB
LBL115272,BatchA
LBL115273,BatchC
LBL115274,BatchC
LBL115275,BatchA
LBL115276,BatchA
LBL115277,BatchA
LBL115278,BatchC
LBL115279,BatchC
LBL115280,BatchA
LBL115281,BatchC
LBL115282,BatchB
LBL115283,BatchA
LBL115284,BatchC
LBL115285,BatchC
LBL115286,BatchC
LBL115287,BatchC
LBL115288,BatchB
LBL115289,BatchB
LBL115290,BatchA
LBL115291,BatchA
LBL115292,BatchC
LBL115293,BatchA
LBL115294,BatchA
LBL115295,BatchB
LBL115296,BatchB
LBL115297,BatchC
LBL115298,BatchA
LBL115299,BatchA
LBL115300,BatchA
LBL115301,BatchC
LBL115302,BatchA
LBL115303,BatchA
LBL115304,BatchC
LBL115305,BatchC
LBL115306,BatchA
LBL115307,BatchA
LBL115308,BatchA
LBL115309,BatchB
LBL115310,BatchB
LBL115311,BatchA
LBL115312,BatchA
LBL115313,BatchB
LBL115314,BatchC
LBL115315,BatchC
LBL115316,BatchA
LBL115317,BatchC
LBL115318,BatchB
LBL115319,BatchA
LBL115320,BatchB
LBL115321,BatchA
LBL115322,BatchC
LBL115323,BatchA
LBL115324,BatchC
LBL115325,BatchB
LBL115326,BatchB
LBL115327,BatchA
LBL115328,BatchA
LBL115329,BatchC
LBL115330,BatchA
LBL115331,BatchA
LBL115332,BatchA
LBL115333,BatchC
LBL115334,BatchC
LBL115335,BatchC
LBL115336,BatchB
LBL115337,BatchA
LBL115338,BatchA
LBL115339,BatchA
LBL115340,BatchB
LBL115341,BatchB
LBL115342,BatchC
LBL115343,BatchA
LBL115344,BatchC
LBL115345,BatchA
LBL115346,BatchB
LBL115347,BatchC
LBL115348,BatchA
LBL115349,BatchB
LBL115350,BatchC
LBL115351,BatchA
LBL115352,BatchB
LBL115353,BatchB
LBL115354,BatchA
LBL115355,BatchA
LBL115356,BatchA
LBL115357,BatchA
LBL115358,BatchB
LBL115359,BatchB
LBL115360,BatchA
LBL115361,BatchA
LBL115362,BatchA
LBL115363,BatchB
LBL115364,BatchA
LBL115365,BatchA
LBL115366,BatchC
LBL115367,BatchA
LBL115368,BatchA
LBL115369,BatchB
LBL115370,BatchB
LBL115371,BatchC
LBL115372,BatchC
LBL115373,BatchC
LBL115374,BatchA
LBL115375,BatchA
LBL115376,BatchC
LBL115377,BatchA
LBL115378,BatchB
LBL115379,BatchA
LBL115380,BatchA
LBL115381,BatchC
LBL115382,BatchA
LBL115383,BatchC
LBL115384,BatchB
LBL115385,BatchC
LBL115386,BatchC
LBL115387,BatchC
LBL115388,BatchA
LBL115389,BatchB
LBL115390,BatchA
LBL115391,BatchB
LBL115392,BatchB
LBL115393,BatchC
LBL115394,BatchC
LBL115395,BatchA
LBL115396,BatchB
LBL115397,BatchA
LBL115398,BatchC
LBL115399,BatchB
LBL115400,BatchA
LBL115401,BatchB
LBL115402,BatchA
LBL115403,BatchA
LBL115404,BatchC
LBL115405,BatchB
LBL115406,BatchC
LBL115407,BatchC
LBL115408,BatchB
LBL115409,BatchA
LBL115410,BatchC
LBL115411,BatchC
LBL115412,BatchC
LBL115413,BatchC
LBL115414,BatchA
LBL115415,BatchA
LBL115416,BatchA
LBL115417,BatchB
LBL115418,BatchA
LBL115419,BatchB
LBL115420,BatchB
LBL115421,BatchA
LBL115422,BatchA
LBL115423,BatchB
LBL115424,BatchA
LBL115425,BatchC
LBL115426,BatchC
LBL115427,BatchC
LBL115428,BatchC
LBL115429,BatchA
LBL115430,BatchC
LBL115431,BatchB
LBL115432,BatchB
LBL115433,BatchC
LBL115434,BatchA
LBL115435,BatchB
LBL115436,BatchC
LBL115437,BatchC
LBL115438,BatchC
LBL115439,BatchA
LBL115440,BatchA
LBL115441,BatchC
LBL115442,BatchB
LBL115443,BatchA
LBL115444,BatchC
LBL115445,BatchA
LBL115446,BatchB
LBL115447,BatchA
LBL115448,BatchA
LBL115449,BatchB
LBL115450,BatchA
LBL115451,BatchB
LBL115452,BatchA
LBL115453,BatchB
LBL115454,BatchA
LBL115455,BatchB
LBL115456,BatchC
LBL115457,BatchC
LBL115458,BatchA
LBL115459,BatchC
LBL115460,BatchC
LBL115461,BatchB
LBL115462,BatchC
LBL115463,BatchB
LBL115464,BatchB
LBL115465,BatchB
LBL115466,BatchB
LBL115467,BatchC
LBL115468,BatchB
LBL115469,BatchC
LBL115470,BatchA
LBL115471,BatchC
LBL115472,BatchC
LBL115473,BatchB
LBL115474,BatchA
LBL115475,BatchA
LBL115476,BatchC
LBL115477,BatchB
LBL115478,BatchC
LBL115479,BatchB
LBL115480,BatchB
LBL115481,BatchC
LBL115482,BatchB
LBL115483,BatchA
LBL115484,BatchC
LBL115485,BatchC
LBL115486,BatchB
LBL115487,BatchA
LBL115488,BatchB
LBL115489,BatchA
LBL115490,BatchC
LBL115491,BatchB
LBL115492,BatchA
LBL115493,BatchB
LBL115494,BatchB
LBL115495,BatchA
LBL115496,BatchB
LBL115497,BatchA
LBL115498,BatchC
LBL115499,BatchB
LBL115500,BatchC
LBL115501,BatchA
LBL115502,BatchA
LBL115503,BatchA
LBL115504,BatchC
LBL115505,BatchC
LBL115506,BatchA
LBL115507,BatchA
LBL115508,BatchB
LBL115509,BatchB
LBL115510,BatchB
LBL115511,BatchC
LBL115512,BatchA
LBL115513,BatchB
LBL115514,BatchB
LBL115515,BatchC
LBL115516,BatchC
LBL115517,BatchC
LBL115518,BatchB
LBL115519,BatchC
LBL115520,BatchB
LBL115521,BatchC
LBL115522,BatchB
LBL115523,BatchB
LBL115524,BatchC
LBL115525,BatchA
LBL115526,BatchC
LBL115527,BatchB
LBL115528,BatchB
LBL115529,BatchA
LBL115530,BatchA
LBL115531,BatchA
LBL115532,BatchB
LBL115533,BatchC
LBL115534,BatchB
LBL115535,BatchA
LBL115536,BatchA
LBL115537,BatchC
LBL115538,BatchA
LBL115539,BatchB
LBL115540,BatchB
LBL115541,BatchA
LBL115542,BatchA
LBL115543,BatchA
LBL115544,BatchA
LBL115545,BatchB
LBL115546,BatchC
LBL115547,BatchC
LBL115548,BatchC
LBL115549,BatchA
LBL115550,BatchC
LBL115551,BatchB
LBL115552,BatchC
LBL115553,BatchC
LBL115554,BatchA
LBL115555,BatchC
LBL115556,BatchA
LBL115557,BatchB
LBL115558,BatchB
LBL115559,BatchC
LBL115560,BatchB
LBL115561,BatchC
LBL115562,BatchC
LBL115563,BatchB
LBL115564,BatchA
LBL115565,BatchC
LBL115566,BatchA
LBL115567,BatchB
LBL115568,BatchC
LBL115569,BatchA
LBL115570,BatchC
LBL115571,BatchA
LBL115572,BatchB
LBL115573,BatchB
LBL115574,BatchB
LBL115575,BatchB
LBL115576,BatchB
LBL115577,BatchB
LBL115578,BatchA
LBL115579,BatchA
LBL115580,BatchA
LBL115581,BatchB
LBL115582,BatchB
LBL115583,BatchA
LBL115584,BatchB
LBL115585,BatchB
LBL115586,BatchC
LBL115587,BatchB
LBL115588,BatchA
LBL115589,BatchA
LBL115590,BatchC
LBL115591,BatchA
LBL115592,BatchA
LBL115593,BatchC
LBL115594,BatchB
LBL115595,BatchC
LBL115596,BatchC
LBL115597,BatchA
LBL115598,BatchC
LBL115599,BatchB
LBL115600,BatchA
LBL115601,BatchA
LBL115602,BatchC
LBL115603,BatchA
LBL115604,BatchB
LBL115605,BatchB
LBL115606,BatchA
LBL115607,BatchC
LBL115608,BatchC
LBL115609,BatchC
LBL115610,BatchB
LBL115611,BatchC
LBL115612,BatchC
LBL115613,BatchB
LBL115614,BatchC
LBL115615,BatchA
LBL115616,BatchC
LBL115617,BatchA
LBL115618,BatchC
LBL115619,BatchB
LBL115620,BatchA
LBL115621,BatchA
LBL115622,BatchB
LBL115623,BatchC
LBL115624,BatchA
LBL115625,BatchA
LBL115626,BatchB
LBL115627,BatchB
LBL115628,BatchB
LBL115629,BatchC
LBL115630,BatchA
LBL115631,BatchA
LBL115632,BatchB
LBL115633,BatchB
LBL115634,BatchB
LBL115635,BatchA
LBL115636,BatchC
LBL115637,BatchA
LBL115638,BatchA
LBL115639,BatchB
LBL115640,BatchC
LBL115641,BatchC
LBL115642,BatchA
LBL115643,BatchB
LBL115644,BatchA
LBL115645,BatchA
LBL115646,BatchB
LBL115647,BatchC
LBL115648,BatchC
LBL115649,BatchA
LBL115650,BatchC
LBL115651,BatchB
LBL115652,BatchA
LBL115653,BatchB
LBL115654,BatchB
LBL115655,BatchA
LBL115656,BatchC
LBL115657,BatchA
LBL115658,BatchA
LBL115659,BatchC
LBL115660,BatchC
LBL115661,BatchA
LBL115662,BatchC
LBL115663,BatchB
LBL115664,BatchB
LBL115665,BatchA
LBL115666,BatchA
LBL115667,BatchC
LBL115668,BatchB
LBL115669,BatchB
LBL115670,BatchC
LBL115671,BatchB
LBL115672,BatchB
LBL115673,BatchA
LBL115674,BatchC
LBL115675,BatchA
LBL115676,BatchB
LBL115677,BatchB
LBL115678,BatchB
LBL115679,BatchC
LBL115680,BatchC
LBL115681,BatchC
LBL115682,BatchC
LBL115683,BatchC
LBL115684,BatchC
LBL115685,BatchB
LBL115686,BatchB
LBL115687,BatchA
LBL115688,BatchC
LBL115689,BatchB
LBL115690,BatchC
LBL115691,BatchC
LBL115692,BatchB
LBL115693,BatchA
LBL115694,BatchA
LBL115695,BatchA
LBL115696,BatchC
LBL115697,BatchA
LBL115698,BatchA
LBL115699,BatchB
LBL115700,BatchA
LBL115701,BatchB
LBL115702,BatchB
LBL115703,BatchB
LBL115704,BatchC
LBL115705,BatchA
LBL115706,BatchB
LBL115707,BatchB
LBL115708,BatchB
LBL115709,BatchC
LBL115710,BatchA
LBL115711,BatchA
LBL115712,BatchB
LBL115713,BatchA
LBL115714,BatchB
LBL115715,BatchB
LBL115716,BatchC
LBL115717,BatchC
LBL115718,BatchA
LBL115719,BatchA
LBL115720,BatchA
LBL115721,BatchB
LBL115722,BatchB
LBL115723,BatchB
LBL115724,BatchA
LBL115725,BatchB
LBL115726,BatchB
LBL115727,BatchC
LBL115728,BatchC
LBL115729,BatchC
LBL115730,BatchC
LBL115731,BatchA
LBL115732,BatchB
LBL115733,BatchB
LBL115734,BatchC
LBL115735,BatchC
LBL115736,BatchC
LBL115737,BatchA
LBL115738,BatchC
LBL115739,BatchB
LBL115740,BatchC
LBL115741,BatchB
LBL115742,BatchA
LBL115743,BatchA
LBL115744,BatchA
LBL115745,BatchC
LBL115746,BatchB
LBL115747,BatchB
LBL115748,BatchB
LBL115749,BatchB
LBL115750,BatchA
LBL115751,BatchB
LBL115752,BatchB
LBL115753,BatchB
LBL115754,BatchA
LBL115755,BatchB
LBL115756,BatchA
LBL115757,BatchB
LBL115758,BatchC
LBL115759,BatchB
LBL115760,BatchA
LBL115761,BatchA
LBL115762,BatchB
