lot_number,item_description
LBL-27690-X,DrugB Batch
LBL-27691-X,DrugB Batch
LBL-27692-X,DrugA Batch
LBL-27693-X,DrugB Batch
LBL-27694-X,DrugC Batch
LBL-27695-X,DrugB Batch
LBL-27696-X,DrugC Batch
LBL-27697-X,DrugA Batch
LBL-27698-X,DrugA Batch
LBL-27699-X,DrugA Batch
LBL-27700-X,DrugB Batch
LBL-27701-X,DrugA Batch
LBL-27702-X,DrugC Batch
LBL-27703-X,DrugC Batch
LBL-27704-X,DrugC Batch
LBL-27705-X,DrugA Batch
LBL-27706-X,DrugB Batch
LBL-27707-X,DrugA Batch
LBL-27708-X,DrugB Batch
LBL-27709-X,DrugB Batch
LBL-27710-X,DrugB Batch
LBL-27711-X,DrugC Batch
LBL-27712-X,DrugC Batch
LBL-27713-X,DrugC Batch
LBL-27714-X,DrugC Batch
LBL-27715-X,DrugA Batch
LBL-27716-X,DrugA Batch
LBL-27717-X,DrugB Batch
LBL-27718-X,DrugC Batch
LBL-27719-X,DrugC Batch
LBL-27720-X,DrugC Batch
LBL-27721-X,DrugB Batch
LBL-27722-X,DrugC Batch
LBL-27723-X,DrugB Batch
LBL-27724-X,DrugB Batch
LBL-27725-X,DrugA Batch
LBL-27726-X,DrugC Batch
LBL-27727-X,DrugB Batch
LBL-27728-X,DrugC Batch
LBL-27729-X,DrugB Batch
LBL-27730-X,DrugB Batch
LBL-27731-X,DrugB Batch
LBL-27732-X,DrugA Batch
LBL-27733-X,DrugB Batch
LBL-27734-X,DrugC Batch
LBL-27735-X,DrugC Batch
LBL-27736-X,DrugA Batch
LBL-27737-X,DrugA Batch
LBL-27738-X,DrugB Batch
LBL-27739-X,DrugC Batch
LBL-27740-X,DrugB Batch
LBL-27741-X,DrugB Batch
LBL-27742-X,DrugB Batch
LBL-27743-X,DrugC Batch
LBL-27744-X,DrugA Batch
LBL-27745-X,DrugC Batch
LBL-27746-X,DrugC Batch
LBL-27747-X,DrugA Batch
LBL-27748-X,DrugB Batch
LBL-27749-X,DrugA Batch
LBL-27750-X,DrugA Batch
LBL-27751-X,DrugB Batch
LBL-27752-X,DrugB Batch
LBL-27753-X,DrugA Batch
LBL-27754-X,DrugC Batch
LBL-27755-X,DrugC Batch
LBL-27756-X,DrugC Batch
LBL-27757-X,DrugA Batch
LBL-27758-X,DrugC Batch
LBL-27759-X,DrugA Batch
LBL-27760-X,DrugA Batch
LBL-27761-X,DrugB Batch
LBL-27762-X,DrugC Batch
LBL-27763-X,DrugB Batch
LBL-27764-X,DrugB Batch
LBL-27765-X,DrugC Batch
LBL-27766-X,DrugA Batch
LBL-27767-X,DrugA Batch
LBL-27768-X,DrugC Batch
LBL-27769-X,DrugA Batch
LBL-27770-X,DrugA Batch
LBL-27771-X,DrugB Batch
LBL-27772-X,DrugB Batch
LBL-27773-X,DrugB Batch
LBL-27774-X,DrugA Batch
LBL-27775-X,DrugC Batch
LBL-27776-X,DrugB Batch
LBL-27777-X,DrugB Batch
LBL-27778-X,DrugB Batch
LBL-27779-X,DrugB Batch
LBL-27780-X,DrugA Batch
LBL-27781-X,DrugB Batch
LBL-27782-X,DrugC Batch
LBL-27783-X,DrugA Batch
LBL-27784-X,DrugC Batch
LBL-27785-X,DrugC Batch
LBL-27786-X,DrugA Batch
LBL-27787-X,DrugC Batch
LBL-27788-X,DrugB Batch
LBL-27789-X,DrugB Batch
LBL-27790-X,DrugB Batch
LBL-27791-X,DrugC Batch
LBL-27792-X,DrugC Batch
LBL-27793-X,DrugA Batch
LBL-27794-X,DrugC Batch
LBL-27795-X,DrugB Batch
LBL-27796-X,DrugA Batch
LBL-27797-X,DrugC Batch
LBL-27798-X,DrugB Batch
LBL-27799-X,DrugB Batch
LBL-27800-X,DrugB Batch
LBL-27801-X,DrugC Batch
LBL-27802-X,DrugC Batch
LBL-27803-X,DrugA Batch
LBL-27804-X,DrugA Batch
LBL-27805-X,DrugC Batch
LBL-27806-X,DrugB Batch
LBL-27807-X,DrugC Batch
LBL-27808-X,DrugB Batch
LBL-27809-X,DrugB Batch
LBL-27810-X,DrugB Batch
LBL-27811-X,DrugC Batch
LBL-27812-X,DrugA Batch
LBL-27813-X,DrugA Batch
LBL-27814-X,DrugA Batch
LBL-27815-X,DrugA Batch
LBL-27816-X,DrugB Batch
LBL-27817-X,DrugA Batch
LBL-27818-X,DrugB Batch
LBL-27819-X,DrugA Batch
LBL-27820-X,DrugA Batch
LBL-27821-X,DrugC Batch
LBL-27822-X,DrugC Batch
LBL-27823-X,DrugB Batch
LBL-27824-X,DrugA Batch
LBL-27825-X,DrugC Batch
LBL-27826-X,DrugC Batch
LBL-27827-X,DrugB Batch
LBL-27828-X,DrugA Batch
LBL-27829-X,DrugC Batch
LBL-27830-X,DrugA Batch
LBL-27831-X,DrugA Batch
LBL-27832-X,DrugB Batch
LBL-27833-X,DrugA Batch
LBL-27834-X,DrugA Batch
LBL-27835-X,DrugC Batch
LBL-27836-X,DrugB Batch
LBL-27837-X,DrugB Batch
LBL-27838-X,DrugC Batch
LBL-27839-X,DrugC Batch
LBL-27840-X,DrugC Batch
LBL-27841-X,DrugC Batch
LBL-27842-X,DrugC Batch
LBL-27843-X,DrugC Batch
LBL-27844-X,DrugA Batch
LBL-27845-X,DrugA Batch
LBL-27846-X,DrugB Batch
LBL-27847-X,DrugB Batch
LBL-27848-X,DrugA Batch
LBL-27849-X,DrugB Batch
LBL-27850-X,DrugA Batch
LBL-27851-X,DrugA Batch
LBL-27852-X,DrugC Batch
LBL-27853-X,DrugB Batch
LBL-27854-X,DrugA Batch
LBL-27855-X,DrugC Batch
LBL-27856-X,DrugB Batch
LBL-27857-X,DrugA Batch
LBL-27858-X,DrugB Batch
LBL-27859-X,DrugC Batch
LBL-27860-X,DrugB Batch
LBL-27861-X,DrugC Batch
LBL-27862-X,DrugB Batch
LBL-27863-X,DrugA Batch
LBL-27864-X,DrugB Batch
LBL-27865-X,DrugA Batch
LBL-27866-X,DrugB Batch
LBL-27867-X,DrugB Batch
LBL-27868-X,DrugC Batch
LBL-27869-X,DrugB Batch
LBL-27870-X,DrugA Batch
LBL-27871-X,DrugC Batch
LBL-27872-X,DrugA Batch
LBL-27873-X,DrugB Batch
LBL-27874-X,DrugB Batch
LBL-27875-X,DrugB Batch
LBL-27876-X,DrugC Batch
LBL-27877-X,DrugA Batch
LBL-27878-X,DrugA Batch
LBL-27879-X,DrugC Batch
LBL-27880-X,DrugB Batch
LBL-27881-X,DrugB Batch
LBL-27882-X,DrugC Batch
LBL-27883-X,DrugC Batch
LBL-27884-X,DrugC Batch
LBL-27885-X,DrugB Batch
LBL-27886-X,DrugC Batch
LBL-27887-X,DrugA Batch
LBL-27888-X,DrugB Batch
LBL-27889-X,DrugC Batch
LBL-27890-X,DrugC Batch
LBL-27891-X,DrugB Batch
LBL-27892-X,DrugB Batch
LBL-27893-X,DrugC Batch
LBL-27894-X,DrugC Batch
LBL-27895-X,DrugB Batch
LBL-27896-X,DrugB Batch
LBL-27897-X,DrugC Batch
LBL-27898-X,DrugA Batch
LBL-27899-X,DrugB Batch
LBL-27900-X,DrugA Batch
LBL-27901-X,DrugC Batch
LBL-27902-X,DrugB Batch
LBL-27903-X,DrugA Batch
LBL-27904-X,DrugC Batch
LBL-27905-X,DrugA Batch
LBL-27906-X,DrugA Batch
LBL-27907-X,DrugC Batch
LBL-27908-X,DrugA Batch
LBL-27909-X,DrugB Batch
LBL-27910-X,DrugB Batch
LBL-27911-X,DrugC Batch
LBL-27912-X,DrugC Batch
LBL-27913-X,DrugA Batch
LBL-27914-X,DrugA Batch
LBL-27915-X,DrugB Batch
LBL-27916-X,DrugB Batch
LBL-27917-X,DrugC Batch
LBL-27918-X,DrugB Batch
LBL-27919-X,DrugB Batch
LBL-27920-X,DrugC Batch
LBL-27921-X,DrugA Batch
LBL-27922-X,DrugC Batch
LBL-27923-X,DrugA Batch
LBL-27924-X,DrugC Batch
LBL-27925-X,DrugC Batch
LBL-27926-X,DrugA Batch
LBL-27927-X,DrugB Batch
LBL-27928-X,DrugB Batch
LBL-27929-X,DrugA Batch
LBL-27930-X,DrugA Batch
LBL-27931-X,DrugC Batch
LBL-27932-X,DrugA Batch
LBL-27933-X,DrugA Batch
LBL-27934-X,DrugC Batch
LBL-27935-X,DrugA Batch
LBL-27936-X,DrugA Batch
LBL-27937-X,DrugB Batch
LBL-27938-X,DrugA Batch
LBL-27939-X,DrugB Batch
LBL-27940-X,DrugA Batch
LBL-27941-X,DrugC Batch
LBL-27942-X,DrugB Batch
LBL-27943-X,DrugC Batch
LBL-27944-X,DrugA Batch
LBL-27945-X,DrugA Batch
LBL-27946-X,DrugC Batch
LBL-27947-X,DrugC Batch
LBL-27948-X,DrugA Batch
LBL-27949-X,DrugB Batch
LBL-27950-X,DrugA Batch
LBL-27951-X,DrugC Batch
LBL-27952-X,DrugC Batch
LBL-27953-X,DrugC Batch
LBL-27954-X,DrugC Batch
LBL-27955-X,DrugB Batch
LBL-27956-X,DrugC Batch
LBL-27957-X,DrugC Batch
LBL-27958-X,DrugC Batch
LBL-27959-X,DrugA Batch
LBL-27960-X,DrugB Batch
LBL-27961-X,DrugB Batch
LBL-27962-X,DrugA Batch
LBL-27963-X,DrugA Batch
LBL-27964-X,DrugC Batch
LBL-27965-X,DrugB Batch
LBL-27966-X,DrugB Batch
LBL-27967-X,DrugC Batch
LBL-27968-X,DrugB Batch
LBL-27969-X,DrugC Batch
LBL-27970-X,DrugB Batch
LBL-27971-X,DrugA Batch
LBL-27972-X,DrugB Batch
LBL-27973-X,DrugB Batch
LBL-27974-X,DrugA Batch
LBL-27975-X,DrugB Batch
LBL-27976-X,DrugA Batch
LBL-27977-X,DrugC Batch
LBL-27978-X,DrugB Batch
LBL-27979-X,DrugA Batch
LBL-27980-X,DrugB Batch
LBL-27981-X,DrugA Batch
LBL-27982-X,DrugB Batch
LBL-27983-X,DrugA Batch
LBL-27984-X,DrugB Batch
LBL-27985-X,DrugA Batch
LBL-27986-X,DrugC Batch
LBL-27987-X,DrugC Batch
LBL-27988-X,DrugA Batch
LBL-27989-X,DrugC Batch
LBL-27990-X,DrugA Batch
LBL-27991-X,DrugC Batch
LBL-27992-X,DrugC Batch
LBL-27993-X,DrugA Batch
LBL-27994-X,DrugC Batch
LBL-27995-X,DrugC Batch
LBL-27996-X,DrugA Batch
LBL-27997-X,DrugB Batch
LBL-27998-X,DrugB Batch
LBL-27999-X,DrugA Batch
LBL-28000-X,DrugA Batch
LBL-28001-X,DrugA Batch
LBL-28002-X,DrugA Batch
LBL-28003-X,DrugB Batch
LBL-28004-X,DrugA Batch
LBL-28005-X,DrugC Batch
LBL-28006-X,DrugA Batch
LBL-28007-X,DrugA Batch
LBL-28008-X,DrugA Batch
LBL-28009-X,DrugA Batch
LBL-28010-X,DrugC Batch
LBL-28011-X,DrugB Batch
LBL-28012-X,DrugC Batch
LBL-28013-X,DrugA Batch
LBL-28014-X,DrugA Batch
LBL-28015-X,DrugC Batch
LBL-28016-X,DrugA Batch
LBL-28017-X,DrugB Batch
LBL-28018-X,DrugB Batch
LBL-28019-X,DrugB Batch
LBL-28020-X,DrugB Batch
LBL-28021-X,DrugC Batch
LBL-28022-X,DrugC Batch
LBL-28023-X,DrugB Batch
LBL-28024-X,DrugA Batch
LBL-28025-X,DrugA Batch
LBL-28026-X,DrugA Batch
LBL-28027-X,DrugA Batch
LBL-28028-X,DrugB Batch
LBL-28029-X,DrugA Batch
LBL-28030-X,DrugA Batch
LBL-28031-X,DrugC Batch
LBL-28032-X,DrugA Batch
LBL-28033-X,DrugB Batch
LBL-28034-X,DrugA Batch
LBL-28035-X,DrugA Batch
LBL-28036-X,DrugC Batch
LBL-28037-X,DrugA Batch
LBL-28038-X,DrugA Batch
LBL-28039-X,DrugB Batch
LBL-28040-X,DrugB Batch
LBL-28041-X,DrugA Batch
LBL-28042-X,DrugB Batch
LBL-28043-X,DrugC Batch
LBL-28044-X,DrugB Batch
LBL-28045-X,DrugC Batch
LBL-28046-X,DrugC Batch
LBL-28047-X,DrugA Batch
LBL-28048-X,DrugB Batch
LBL-28049-X,DrugA Batch
LBL-28050-X,DrugA Batch
LBL-28051-X,DrugC Batch
LBL-28052-X,DrugC Batch
LBL-28053-X,DrugC Batch
LBL-28054-X,DrugB Batch
LBL-28055-X,DrugA Batch
LBL-28056-X,DrugB Batch
LBL-28057-X,DrugC Batch
LBL-28058-X,DrugC Batch
LBL-28059-X,DrugC Batch
LBL-28060-X,DrugC Batch
LBL-28061-X,DrugC Batch
LBL-28062-X,DrugB Batch
LBL-28063-X,DrugB Batch
LBL-28064-X,DrugC Batch
LBL-28065-X,DrugC Batch
LBL-28066-X,DrugA Batch
LBL-28067-X,DrugA Batch
LBL-28068-X,DrugA Batch
LBL-28069-X,DrugB Batch
LBL-28070-X,DrugB Batch
LBL-28071-X,DrugC Batch
LBL-28072-X,DrugC Batch
LBL-28073-X,DrugB Batch
LBL-28074-X,DrugB Batch
LBL-28075-X,DrugC Batch
LBL-28076-X,DrugB Batch
LBL-28077-X,DrugC Batch
LBL-28078-X,DrugB Batch
LBL-28079-X,DrugC Batch
LBL-28080-X,DrugB Batch
LBL-28081-X,DrugB Batch
LBL-28082-X,DrugC Batch
LBL-28083-X,DrugA Batch
LBL-28084-X,DrugC Batch
LBL-28085-X,DrugA Batch
LBL-28086-X,DrugB Batch
LBL-28087-X,DrugA Batch
LBL-28088-X,DrugB Batch
LBL-28089-X,DrugB Batch
LBL-28090-X,DrugA Batch
LBL-28091-X,DrugC Batch
LBL-28092-X,DrugA Batch
LBL-28093-X,DrugB Batch
LBL-28094-X,DrugC Batch
LBL-28095-X,DrugC Batch
LBL-28096-X,DrugC Batch
LBL-28097-X,DrugC Batch
LBL-28098-X,DrugB Batch
LBL-28099-X,DrugC Batch
LBL-28100-X,DrugA Batch
LBL-28101-X,DrugB Batch
LBL-28102-X,DrugA Batch
LBL-28103-X,DrugB Batch
LBL-28104-X,DrugB Batch
LBL-28105-X,DrugB Batch
LBL-28106-X,DrugB Batch
LBL-28107-X,DrugB Batch
LBL-28108-X,DrugC Batch
LBL-28109-X,DrugC Batch
LBL-28110-X,DrugB Batch
LBL-28111-X,DrugA Batch
LBL-28112-X,DrugA Batch
LBL-28113-X,DrugA Batch
LBL-28114-X,DrugB Batch
LBL-28115-X,DrugC Batch
LBL-28116-X,DrugA Batch
LBL-28117-X,DrugC Batch
LBL-28118-X,DrugC Batch
LBL-28119-X,DrugA Batch
LBL-28120-X,DrugA Batch
LBL-28121-X,DrugA Batch
LBL-28122-X,DrugA Batch
LBL-28123-X,DrugB Batch
LBL-28124-X,DrugA Batch
LBL-28125-X,DrugC Batch
LBL-28126-X,DrugA Batch
LBL-28127-X,DrugA Batch
LBL-28128-X,DrugC Batch
LBL-28129-X,DrugC Batch
LBL-28130-X,DrugA Batch
LBL-28131-X,DrugA Batch
LBL-28132-X,DrugA Batch
LBL-28133-X,DrugC Batch
LBL-28134-X,DrugB Batch
LBL-28135-X,DrugB Batch
LBL-28136-X,DrugB Batch
LBL-28137-X,DrugC Batch
LBL-28138-X,DrugC Batch
LBL-28139-X,DrugC Batch
LBL-28140-X,DrugA Batch
LBL-28141-X,DrugB Batch
LBL-28142-X,DrugC Batch
LBL-28143-X,DrugB Batch
LBL-28144-X,DrugA Batch
LBL-28145-X,DrugB Batch
LBL-28146-X,DrugB Batch
LBL-28147-X,DrugA Batch
LBL-28148-X,DrugB Batch
LBL-28149-X,DrugA Batch
LBL-28150-X,DrugA Batch
LBL-28151-X,DrugB Batch
LBL-28152-X,DrugB Batch
LBL-28153-X,DrugC Batch
LBL-28154-X,DrugB Batch
LBL-28155-X,DrugC Batch
LBL-28156-X,DrugC Batch
LBL-28157-X,DrugC Batch
LBL-28158-X,DrugC Batch
LBL-28159-X,DrugA Batch
LBL-28160-X,DrugB Batch
LBL-28161-X,DrugC Batch
LBL-28162-X,DrugC Batch
LBL-28163-X,DrugB Batch
LBL-28164-X,DrugB Batch
LBL-28165-X,DrugB Batch
LBL-28166-X,DrugC Batch
LBL-28167-X,DrugB Batch
LBL-28168-X,DrugC Batch
LBL-28169-X,DrugA Batch
LBL-28170-X,DrugA Batch
LBL-28171-X,DrugB Batch
LBL-28172-X,DrugA Batch
LBL-28173-X,DrugC Batch
LBL-28174-X,DrugA Batch
LBL-28175-X,DrugB Batch
LBL-28176-X,DrugB Batch
LBL-28177-X,DrugC Batch
LBL-28178-X,DrugC Batch
LBL-28179-X,DrugA Batch
LBL-28180-X,DrugA Batch
LBL-28181-X,DrugC Batch
LBL-28182-X,DrugA Batch
LBL-28183-X,DrugC Batch
LBL-28184-X,DrugC Batch
LBL-28185-X,DrugC Batch
LBL-28186-X,DrugB Batch
LBL-28187-X,DrugC Batch
LBL-28188-X,DrugA Batch
LBL-28189-X,DrugA Batch
LBL-28190-X,DrugC Batch
LBL-28191-X,DrugB Batch
LBL-28192-X,DrugC Batch
LBL-28193-X,DrugB Batch
LBL-28194-X,DrugA Batch
LBL-28195-X,DrugB Batch
LBL-28196-X,DrugC Batch
LBL-28197-X,DrugB Batch
LBL-28198-X,DrugB Batch
LBL-28199-X,DrugB Batch
LBL-28200-X,DrugB Batch
LBL-28201-X,DrugA Batch
LBL-28202-X,DrugB Batch
LBL-28203-X,DrugC Batch
LBL-28204-X,DrugC Batch
LBL-28205-X,DrugB Batch
LBL-28206-X,DrugB Batch
LBL-28207-X,DrugC Batch
LBL-28208-X,DrugA Batch
LBL-28209-X,DrugC Batch
LBL-28210-X,DrugA Batch
LBL-28211-X,DrugA Batch
LBL-28212-X,DrugA Batch
LBL-28213-X,DrugB Batch
LBL-28214-X,DrugA Batch
LBL-28215-X,DrugB Batch
LBL-28216-X,DrugC Batch
LBL-28217-X,DrugB Batch
LBL-28218-X,DrugA Batch
LBL-28219-X,DrugB Batch
LBL-28220-X,DrugA Batch
LBL-28221-X,DrugA Batch
LBL-28222-X,DrugC Batch
LBL-28223-X,DrugC Batch
LBL-28224-X,DrugB Batch
LBL-28225-X,DrugC Batch
LBL-28226-X,DrugB Batch
LBL-28227-X,DrugC Batch
LBL-28228-X,DrugA Batch
LBL-28229-X,DrugB Batch
LBL-28230-X,DrugA Batch
LBL-28231-X,DrugB Batch
LBL-28232-X,DrugA Batch
LBL-28233-X,DrugB Batch
LBL-28234-X,DrugA Batch
LBL-28235-X,DrugA Batch
LBL-28236-X,DrugB Batch
LBL-28237-X,DrugA Batch
LBL-28238-X,DrugB Batch
LBL-28239-X,DrugA Batch
LBL-28240-X,DrugA Batch
LBL-28241-X,DrugA Batch
LBL-28242-X,DrugB Batch
LBL-28243-X,DrugC Batch
LBL-28244-X,DrugC Batch
LBL-28245-X,DrugA Batch
LBL-28246-X,DrugC Batch
LBL-28247-X,DrugA Batch
LBL-28248-X,DrugB Batch
LBL-28249-X,DrugA Batch
LBL-28250-X,DrugA Batch
LBL-28251-X,DrugC Batch
LBL-28252-X,DrugB Batch
LBL-28253-X,DrugA Batch
LBL-28254-X,DrugA Batch
LBL-28255-X,DrugB Batch
LBL-28256-X,DrugB Batch
LBL-28257-X,DrugA Batch
LBL-28258-X,DrugB Batch
LBL-28259-X,DrugC Batch
LBL-28260-X,DrugA Batch
LBL-28261-X,DrugC Batch
LBL-28262-X,DrugC Batch
LBL-28263-X,DrugB Batch
LBL-28264-X,DrugC Batch
LBL-28265-X,DrugB Batch
LBL-28266-X,DrugC Batch
LBL-28267-X,DrugB Batch
LBL-28268-X,DrugC Batch
LBL-28269-X,DrugB Batch
LBL-28270-X,DrugA Batch
LBL-28271-X,DrugA Batch
LBL-28272-X,DrugB Batch
LBL-28273-X,DrugA Batch
LBL-28274-X,DrugA Batch
LBL-28275-X,DrugC Batch
LBL-28276-X,DrugC Batch
LBL-28277-X,DrugB Batch
LBL-28278-X,DrugB Batch
LBL-28279-X,DrugA Batch
LBL-28280-X,DrugC Batch
LBL-28281-X,DrugA Batch
LBL-28282-X,DrugB Batch
LBL-28283-X,DrugB Batch
LBL-28284-X,DrugB Batch
LBL-28285-X,DrugC Batch
LBL-28286-X,DrugA Batch
LBL-28287-X,DrugB Batch
LBL-28288-X,DrugB Batch
LBL-28289-X,DrugB Batch
LBL-28290-X,DrugC Batch
LBL-28291-X,DrugA Batch
LBL-28292-X,DrugB Batch
LBL-28293-X,DrugC Batch
LBL-28294-X,DrugA Batch
LBL-28295-X,DrugA Batch
LBL-28296-X,DrugB Batch
LBL-28297-X,DrugA Batch
LBL-28298-X,DrugC Batch
LBL-28299-X,DrugA Batch
LBL-28300-X,DrugC Batch
LBL-28301-X,DrugB Batch
LBL-28302-X,DrugC Batch
LBL-28303-X,DrugC Batch
LBL-28304-X,DrugB Batch
LBL-28305-X,DrugC Batch
LBL-28306-X,DrugA Batch
LBL-28307-X,DrugC Batch
LBL-28308-X,DrugB Batch
LBL-28309-X,DrugC Batch
LBL-28310-X,DrugB Batch
LBL-28311-X,DrugC Batch
LBL-28312-X,DrugC Batch
LBL-28313-X,DrugC Batch
LBL-28314-X,DrugA Batch
LBL-28315-X,DrugA Batch
LBL-28316-X,DrugC Batch
LBL-28317-X,DrugB Batch
LBL-28318-X,DrugA Batch
LBL-28319-X,DrugC Batch
LBL-28320-X,DrugA Batch
LBL-28321-X,DrugC Batch
LBL-28322-X,DrugA Batch
LBL-28323-X,DrugC Batch
LBL-28324-X,DrugC Batch
LBL-28325-X,DrugA Batch
LBL-28326-X,DrugA Batch
LBL-28327-X,DrugC Batch
LBL-28328-X,DrugA Batch
LBL-28329-X,DrugC Batch
LBL-28330-X,DrugA Batch
LBL-28331-X,DrugA Batch
LBL-28332-X,DrugC Batch
LBL-28333-X,DrugC Batch
LBL-28334-X,DrugC Batch
LBL-28335-X,DrugC Batch
LBL-28336-X,DrugA Batch
LBL-28337-X,DrugB Batch
LBL-28338-X,DrugC Batch
LBL-28339-X,DrugC Batch
LBL-28340-X,DrugB Batch
LBL-28341-X,DrugC Batch
LBL-28342-X,DrugB Batch
LBL-28343-X,DrugC Batch
LBL-28344-X,DrugA Batch
LBL-28345-X,DrugB Batch
LBL-28346-X,DrugC Batch
LBL-28347-X,DrugB Batch
LBL-28348-X,DrugA Batch
LBL-28349-X,DrugB Batch
LBL-28350-X,DrugB Batch
LBL-28351-X,DrugB Batch
LBL-28352-X,DrugC Batch
LBL-28353-X,DrugC Batch
LBL-28354-X,DrugC Batch
LBL-28355-X,DrugC Batch
LBL-28356-X,DrugA Batch
LBL-28357-X,DrugB Batch
LBL-28358-X,DrugB Batch
LBL-28359-X,DrugC Batch
LBL-28360-X,DrugC Batch
LBL-28361-X,DrugC Batch
LBL-28362-X,DrugC Batch
LBL-28363-X,DrugB Batch
LBL-28364-X,DrugB Batch
LBL-28365-X,DrugA Batch
LBL-28366-X,DrugA Batch
LBL-28367-X,DrugC Batch
LBL-28368-X,DrugC Batch
LBL-28369-X,DrugB Batch
LBL-28370-X,DrugA Batch
LBL-28371-X,DrugB Batch
LBL-28372-X,DrugC Batch
LBL-28373-X,DrugB Batch
LBL-28374-X,DrugC Batch
LBL-28375-X,DrugC Batch
LBL-28376-X,DrugC Batch
LBL-28377-X,DrugC Batch
LBL-28378-X,DrugA Batch
LBL-28379-X,DrugC Batch
LBL-28380-X,DrugC Batch
LBL-28381-X,DrugA Batch
LBL-28382-X,DrugA Batch
LBL-28383-X,DrugC Batch
LBL-28384-X,DrugA Batch
LBL-28385-X,DrugA Batch
LBL-28386-X,DrugC Batch
LBL-28387-X,DrugB Batch
LBL-28388-X,DrugC Batch
LBL-28389-X,DrugA Batch
LBL-28390-X,DrugC Batch
LBL-28391-X,DrugA Batch
LBL-28392-X,DrugC Batch
LBL-28393-X,DrugC Batch
LBL-28394-X,DrugB Batch
LBL-28395-X,DrugA Batch
LBL-28396-X,DrugC Batch
LBL-28397-X,DrugB Batch
LBL-28398-X,DrugC Batch
LBL-28399-X,DrugA Batch
LBL-28400-X,DrugB Batch
LBL-28401-X,DrugA Batch
LBL-28402-X,DrugA Batch
LBL-28403-X,DrugC Batch
LBL-28404-X,DrugB Batch
LBL-28405-X,DrugB Batch
LBL-28406-X,DrugB Batch
LBL-28407-X,DrugA Batch
LBL-28408-X,DrugC Batch
LBL-28409-X,DrugA Batch
LBL-28410-X,DrugC Batch
LBL-28411-X,DrugB Batch
LBL-28412-X,DrugB Batch
LBL-28413-X,DrugB Batch
LBL-28414-X,DrugA Batch
LBL-28415-X,DrugC Batch
LBL-28416-X,DrugB Batch
LBL-28417-X,DrugA Batch
LBL-28418-X,DrugA Batch
LBL-28419-X,DrugB Batch
LBL-28420-X,DrugA Batch
LBL-28421-X,DrugB Batch
LBL-28422-X,DrugA Batch
LBL-28423-X,DrugA Batch
LBL-28424-X,DrugB Batch
LBL-28425-X,DrugB Batch
LBL-28426-X,DrugA Batch
LBL-28427-X,DrugB Batch
LBL-28428-X,DrugC Batch
LBL-28429-X,DrugB Batch
LBL-28430-X,DrugB Batch
LBL-28431-X,DrugA Batch
LBL-28432-X,DrugC Batch
LBL-28433-X,DrugB Batch
LBL-28434-X,DrugB Batch
LBL-28435-X,DrugB Batch
LBL-28436-X,DrugA Batch
LBL-28437-X,DrugC Batch
LBL-28438-X,DrugA Batch
LBL-28439-X,DrugA Batch
LBL-28440-X,DrugB Batch
LBL-28441-X,DrugB Batch
LBL-28442-X,DrugB Batch
LBL-28443-X,DrugB Batch
LBL-28444-X,DrugA Batch
LBL-28445-X,DrugC Batch
LBL-28446-X,DrugB Batch
LBL-28447-X,DrugC Batch
LBL-28448-X,DrugC Batch
LBL-28449-X,DrugB Batch
LBL-28450-X,DrugB Batch
LBL-28451-X,DrugA Batch
LBL-28452-X,DrugB Batch
LBL-28453-X,DrugB Batch
LBL-28454-X,DrugC Batch
LBL-28455-X,DrugA Batch
LBL-28456-X,DrugB Batch
LBL-28457-X,DrugC Batch
LBL-28458-X,DrugB Batch
LBL-28459-X,DrugA Batch
LBL-28460-X,DrugC Batch
LBL-28461-X,DrugA Batch
LBL-28462-X,DrugC Batch
LBL-28463-X,DrugB Batch
LBL-28464-X,DrugB Batch
LBL-28465-X,DrugA Batch
LBL-28466-X,DrugA Batch
LBL-28467-X,DrugC Batch
LBL-28468-X,DrugC Batch
LBL-28469-X,DrugC Batch
LBL-28470-X,DrugB Batch
LBL-28471-X,DrugB Batch
LBL-28472-X,DrugA Batch
LBL-28473-X,DrugB Batch
LBL-28474-X,DrugC Batch
LBL-28475-X,DrugB Batch
LBL-28476-X,DrugC Batch
LBL-28477-X,DrugA Batch
LBL-28478-X,DrugA Batch
LBL-28479-X,DrugA Batch
LBL-28480-X,DrugC Batch
LBL-28481-X,DrugC Batch
LBL-28482-X,DrugC Batch
LBL-28483-X,DrugB Batch
LBL-28484-X,DrugC Batch
LBL-28485-X,DrugB Batch
LBL-28486-X,DrugB Batch
LBL-28487-X,DrugC Batch
LBL-28488-X,DrugB Batch
LBL-28489-X,DrugB Batch
LBL-28490-X,DrugA Batch
LBL-28491-X,DrugC Batch
LBL-28492-X,DrugA Batch
LBL-28493-X,DrugB Batch
LBL-28494-X,DrugB Batch
LBL-28495-X,DrugB Batch
LBL-28496-X,DrugC Batch
LBL-28497-X,DrugA Batch
LBL-28498-X,DrugC Batch
LBL-28499-X,DrugB Batch
LBL-28500-X,DrugA Batch
LBL-28501-X,DrugC Batch
LBL-28502-X,DrugB Batch
LBL-28503-X,DrugC Batch
LBL-28504-X,DrugC Batch
LBL-28505-X,DrugB Batch
LBL-28506-X,DrugA Batch
LBL-28507-X,DrugC Batch
LBL-28508-X,DrugC Batch
LBL-28509-X,DrugA Batch
LBL-28510-X,DrugC Batch
LBL-28511-X,DrugC Batch
LBL-28512-X,DrugC Batch
