sample_number,test_number,name,entry,units,status
25066,20066,Content,94.23,%,A
25067,20067,Potency,90.95,%,A
25068,20068,Potency,95.16,%,A
25069,20069,Content,98.25,%,A
25070,20070,Potency,93.9,%,A
25071,20071,Potency,95.66,%,A
25072,20072,Potency,90.65,%,A
25073,20073,Potency,97.18,%,A
25074,20074,Content,98.18,%,A
25075,20075,Potency,93.52,%,A
25076,20076,Potency,98.7,%,A
25077,20077,Potency,97.68,%,A
25078,20078,Potency,91.69,%,A
25079,20079,Content,92.3,%,A
25080,20080,Content,95.52,%,A
25081,20081,Potency,94.46,%,A
25082,20082,Potency,92.57,%,A
25083,20083,Content,95.33,%,A
25084,20084,Content,91.79,%,A
25085,20085,Potency,93.72,%,A
25086,20086,Content,91.94,%,A
25087,20087,Potency,90.55,%,A
25088,20088,Potency,90.27,%,A
25089,20089,Potency,98.0,%,A
25090,20090,Content,90.41,%,A
25091,20091,Potency,98.66,%,A
25092,20092,Potency,94.05,%,A
25093,20093,Content,91.15,%,A
25094,20094,Content,96.49,%,A
25095,20095,Potency,99.35,%,A
25096,20096,Content,98.57,%,A
25097,20097,Potency,93.44,%,A
25098,20098,Content,97.94,%,A
25099,20099,Potency,93.62,%,A
25100,20100,Content,99.1,%,A
25101,20101,Content,97.7,%,A
25102,20102,Content,94.08,%,A
25103,20103,Potency,98.77,%,A
25104,20104,Potency,90.98,%,A
25105,20105,Potency,90.01,%,A
25106,20106,Potency,95.16,%,A
25107,20107,Potency,90.93,%,A
25108,20108,Potency,99.54,%,A
25109,20109,Potency,99.79,%,A
25110,20110,Potency,93.15,%,A
25111,20111,Content,93.59,%,A
25112,20112,Content,92.57,%,A
25113,20113,Content,95.1,%,A
25114,20114,Content,90.7,%,A
25115,20115,Content,98.27,%,A
25116,20116,Potency,99.18,%,A
25117,20117,Content,94.59,%,A
25118,20118,Potency,94.16,%,A
25119,20119,Content,93.45,%,A
25120,20120,Content,92.49,%,A
25121,20121,Potency,95.98,%,A
25122,20122,Potency,92.48,%,A
25123,20123,Content,90.9,%,A
25124,20124,Potency,95.07,%,A
25125,20125,Potency,94.08,%,A
25126,20126,Potency,91.18,%,A
25127,20127,Potency,90.44,%,A
25128,20128,Content,93.56,%,A
25129,20129,Potency,96.09,%,A
25130,20130,Content,94.27,%,A
25131,20131,Potency,99.02,%,A
25132,20132,Content,97.52,%,A
25133,20133,Content,98.17,%,A
25134,20134,Content,90.46,%,A
25135,20135,Potency,91.39,%,A
25136,20136,Content,97.42,%,A
25137,20137,Potency,98.26,%,A
25138,20138,Content,94.68,%,A
25139,20139,Potency,99.23,%,A
25140,20140,Content,93.65,%,A
25141,20141,Content,91.97,%,A
25142,20142,Content,93.39,%,A
25143,20143,Potency,92.09,%,A
25144,20144,Content,92.26,%,A
25145,20145,Potency,91.29,%,A
25146,20146,Potency,94.26,%,A
25147,20147,Potency,93.98,%,A
25148,20148,Content,90.53,%,A
25149,20149,Content,97.96,%,A
25150,20150,Content,97.7,%,A
25151,20151,Potency,92.83,%,A
25152,20152,Content,93.04,%,A
25153,20153,Content,95.25,%,A
25154,20154,Potency,92.74,%,A
25155,20155,Content,97.86,%,A
25156,20156,Content,94.43,%,A
25157,20157,Content,91.65,%,A
25158,20158,Content,98.17,%,A
25159,20159,Content,91.19,%,A
25160,20160,Potency,92.39,%,A
25161,20161,Content,96.35,%,A
25162,20162,Potency,90.39,%,A
25163,20163,Potency,97.38,%,A
25164,20164,Potency,97.86,%,A
25165,20165,Potency,91.19,%,A
25166,20166,Potency,90.73,%,A
25167,20167,Content,98.39,%,A
25168,20168,Content,93.92,%,A
25169,20169,Potency,90.76,%,A
25170,20170,Content,96.06,%,A
25171,20171,Content,91.59,%,A
25172,20172,Potency,97.56,%,A
25173,20173,Potency,95.5,%,A
25174,20174,Potency,90.63,%,A
25175,20175,Content,90.15,%,A
25176,20176,Content,98.05,%,A
25177,20177,Content,97.36,%,A
25178,20178,Content,94.3,%,A
25179,20179,Potency,92.71,%,A
25180,20180,Content,99.4,%,A
25181,20181,Potency,94.2,%,A
25182,20182,Potency,98.04,%,A
25183,20183,Content,94.37,%,A
25184,20184,Potency,94.02,%,A
25185,20185,Potency,96.11,%,A
25186,20186,Potency,98.99,%,A
25187,20187,Potency,91.02,%,A
25188,20188,Potency,99.12,%,A
25189,20189,Potency,95.71,%,A
25190,20190,Potency,96.68,%,A
25191,20191,Content,94.37,%,A
25192,20192,Potency,90.23,%,A
25193,20193,Content,98.46,%,A
25194,20194,Potency,93.23,%,A
25195,20195,Potency,92.01,%,A
25196,20196,Potency,98.47,%,A
25197,20197,Content,93.84,%,A
25198,20198,Potency,94.27,%,A
25199,20199,Content,97.43,%,A
25200,20200,Potency,99.87,%,A
25201,20201,Content,94.56,%,A
25202,20202,Content,94.74,%,A
25203,20203,Potency,99.81,%,A
25204,20204,Potency,94.81,%,A
25205,20205,Potency,91.9,%,A
25206,20206,Content,90.39,%,A
25207,20207,Content,98.96,%,A
25208,20208,Potency,92.48,%,A
25209,20209,Content,97.32,%,A
25210,20210,Potency,97.96,%,A
25211,20211,Content,91.87,%,A
25212,20212,Content,94.18,%,A
25213,20213,Content,96.19,%,A
25214,20214,Potency,93.0,%,A
25215,20215,Potency,90.79,%,A
25216,20216,Potency,99.53,%,A
25217,20217,Potency,98.4,%,A
25218,20218,Content,94.35,%,A
25219,20219,Content,98.54,%,A
25220,20220,Content,94.72,%,A
25221,20221,Content,93.73,%,A
25222,20222,Potency,94.21,%,A
25223,20223,Potency,95.39,%,A
25224,20224,Potency,92.58,%,A
25225,20225,Potency,93.95,%,A
25226,20226,Potency,94.36,%,A
25227,20227,Content,98.89,%,A
25228,20228,Content,95.51,%,A
25229,20229,Content,90.76,%,A
25230,20230,Content,92.93,%,A
25231,20231,Potency,94.49,%,A
25232,20232,Potency,93.4,%,A
25233,20233,Potency,96.48,%,A
25234,20234,Content,93.06,%,A
25235,20235,Potency,98.7,%,A
25236,20236,Content,99.6,%,A
25237,20237,Content,95.27,%,A
25238,20238,Content,94.34,%,A
25239,20239,Potency,99.46,%,A
25240,20240,Content,96.5,%,A
25241,20241,Content,92.18,%,A
25242,20242,Potency,91.33,%,A
25243,20243,Content,98.75,%,A
25244,20244,Content,96.6,%,A
25245,20245,Potency,98.55,%,A
25246,20246,Content,93.86,%,A
25247,20247,Potency,93.24,%,A
25248,20248,Content,98.28,%,A
25249,20249,Content,99.25,%,A
25250,20250,Potency,91.61,%,A
25251,20251,Potency,92.39,%,A
25252,20252,Potency,95.06,%,A
25253,20253,Potency,98.79,%,A
25254,20254,Potency,98.15,%,A
25255,20255,Content,95.07,%,A
25256,20256,Potency,96.51,%,A
25257,20257,Potency,94.13,%,A
25258,20258,Potency,94.01,%,A
25259,20259,Potency,98.01,%,A
25260,20260,Content,97.88,%,A
25261,20261,Content,92.49,%,A
25262,20262,Potency,94.23,%,A
25263,20263,Potency,93.37,%,A
25264,20264,Potency,92.98,%,A
25265,20265,Content,97.67,%,A
25266,20266,Content,90.86,%,A
25267,20267,Potency,90.7,%,A
25268,20268,Potency,98.67,%,A
25269,20269,Potency,98.89,%,A
25270,20270,Potency,94.02,%,A
25271,20271,Potency,99.85,%,A
25272,20272,Content,92.47,%,A
25273,20273,Content,90.06,%,A
25274,20274,Potency,93.28,%,A
25275,20275,Potency,96.69,%,A
25276,20276,Content,95.45,%,A
25277,20277,Content,97.94,%,A
25278,20278,Potency,91.3,%,A
25279,20279,Potency,92.02,%,A
25280,20280,Potency,96.33,%,A
25281,20281,Potency,96.13,%,A
25282,20282,Content,99.67,%,A
25283,20283,Potency,97.97,%,A
25284,20284,Potency,99.28,%,A
25285,20285,Content,92.44,%,A
25286,20286,Content,90.06,%,A
25287,20287,Content,96.49,%,A
25288,20288,Content,93.97,%,A
25289,20289,Potency,95.23,%,A
25290,20290,Potency,93.98,%,A
25291,20291,Potency,95.99,%,A
25292,20292,Content,96.32,%,A
25293,20293,Potency,95.74,%,A
25294,20294,Content,96.99,%,A
25295,20295,Potency,92.16,%,A
25296,20296,Content,96.19,%,A
25297,20297,Content,96.42,%,A
25298,20298,Potency,96.05,%,A
25299,20299,Potency,97.87,%,A
25300,20300,Potency,99.52,%,A
25301,20301,Content,98.28,%,A
25302,20302,Content,91.8,%,A
25303,20303,Potency,96.11,%,A
25304,20304,Content,90.19,%,A
25305,20305,Potency,97.51,%,A
25306,20306,Potency,93.56,%,A
25307,20307,Content,94.58,%,A
25308,20308,Potency,97.88,%,A
25309,20309,Content,99.23,%,A
25310,20310,Potency,99.13,%,A
25311,20311,Content,90.2,%,A
25312,20312,Content,95.81,%,A
25313,20313,Potency,98.08,%,A
25314,20314,Content,98.72,%,A
25315,20315,Potency,97.26,%,A
25316,20316,Content,97.3,%,A
25317,20317,Potency,96.24,%,A
25318,20318,Potency,94.41,%,A
25319,20319,Content,93.01,%,A
25320,20320,Potency,93.0,%,A
25321,20321,Potency,92.65,%,A
25322,20322,Content,93.21,%,A
25323,20323,Potency,94.77,%,A
25324,20324,Potency,94.57,%,A
25325,20325,Potency,96.95,%,A
25326,20326,Content,99.2,%,A
25327,20327,Content,90.72,%,A
25328,20328,Potency,91.41,%,A
25329,20329,Potency,96.71,%,A
25330,20330,Potency,99.34,%,A
25331,20331,Content,98.73,%,A
25332,20332,Potency,96.09,%,A
25333,20333,Potency,96.6,%,A
25334,20334,Content,91.7,%,A
25335,20335,Content,96.18,%,A
25336,20336,Content,97.28,%,A
25337,20337,Content,98.63,%,A
25338,20338,Potency,99.76,%,A
25339,20339,Content,97.82,%,A
25340,20340,Potency,91.3,%,A
25341,20341,Content,97.91,%,A
25342,20342,Content,98.13,%,A
25343,20343,Content,98.22,%,A
25344,20344,Content,94.33,%,A
25345,20345,Potency,98.52,%,A
25346,20346,Content,94.1,%,A
25347,20347,Potency,95.44,%,A
25348,20348,Potency,93.15,%,A
25349,20349,Content,92.7,%,A
25350,20350,Potency,91.68,%,A
25351,20351,Potency,92.78,%,A
25352,20352,Content,98.18,%,A
25353,20353,Potency,91.32,%,A
25354,20354,Potency,96.35,%,A
25355,20355,Content,96.59,%,A
25356,20356,Potency,91.55,%,A
25357,20357,Content,95.51,%,A
25358,20358,Content,90.67,%,A
25359,20359,Content,93.93,%,A
25360,20360,Potency,96.74,%,A
25361,20361,Potency,93.41,%,A
25362,20362,Potency,91.38,%,A
25363,20363,Content,90.09,%,A
25364,20364,Content,90.63,%,A
25365,20365,Content,97.97,%,A
25366,20366,Content,99.29,%,A
25367,20367,Content,91.64,%,A
25368,20368,Potency,91.69,%,A
25369,20369,Content,98.16,%,A
25370,20370,Potency,91.84,%,A
25371,20371,Content,94.42,%,A
25372,20372,Potency,90.76,%,A
25373,20373,Potency,95.08,%,A
25374,20374,Potency,93.93,%,A
25375,20375,Content,95.37,%,A
25376,20376,Potency,98.59,%,A
25377,20377,Potency,99.24,%,A
25378,20378,Potency,92.19,%,A
25379,20379,Potency,99.18,%,A
25380,20380,Content,98.07,%,A
25381,20381,Content,99.92,%,A
25382,20382,Potency,94.11,%,A
25383,20383,Potency,94.79,%,A
25384,20384,Content,90.01,%,A
25385,20385,Content,92.15,%,A
25386,20386,Content,99.64,%,A
25387,20387,Content,95.3,%,A
25388,20388,Potency,90.31,%,A
25389,20389,Potency,99.47,%,A
25390,20390,Potency,98.86,%,A
25391,20391,Potency,91.09,%,A
25392,20392,Content,93.05,%,A
25393,20393,Potency,93.13,%,A
25394,20394,Potency,99.76,%,A
25395,20395,Potency,91.07,%,A
25396,20396,Potency,92.17,%,A
25397,20397,Potency,98.44,%,A
25398,20398,Content,94.14,%,A
25399,20399,Potency,93.87,%,A
25400,20400,Content,90.34,%,A
25401,20401,Content,94.08,%,A
25402,20402,Content,91.12,%,A
25403,20403,Content,99.47,%,A
25404,20404,Potency,98.54,%,A
25405,20405,Potency,97.1,%,A
25406,20406,Content,94.59,%,A
25407,20407,Potency,93.38,%,A
25408,20408,Potency,98.0,%,A
25409,20409,Potency,93.83,%,A
25410,20410,Potency,91.24,%,A
25411,20411,Content,92.08,%,A
25412,20412,Potency,91.86,%,A
25413,20413,Content,96.98,%,A
25414,20414,Potency,93.49,%,A
25415,20415,Content,91.88,%,A
25416,20416,Potency,90.52,%,A
25417,20417,Potency,90.3,%,A
25418,20418,Content,98.04,%,A
25419,20419,Potency,96.44,%,A
25420,20420,Content,92.47,%,A
25421,20421,Content,99.7,%,A
25422,20422,Content,94.6,%,A
25423,20423,Content,98.63,%,A
25424,20424,Content,99.86,%,A
25425,20425,Potency,92.24,%,A
25426,20426,Potency,94.85,%,A
25427,20427,Content,96.22,%,A
25428,20428,Content,98.52,%,A
25429,20429,Content,98.41,%,A
25430,20430,Potency,96.18,%,A
25431,20431,Potency,90.37,%,A
25432,20432,Potency,95.95,%,A
25433,20433,Potency,91.39,%,A
25434,20434,Content,94.72,%,A
25435,20435,Potency,99.68,%,A
25436,20436,Potency,91.59,%,A
25437,20437,Content,95.31,%,A
25438,20438,Content,96.16,%,A
25439,20439,Content,90.84,%,A
25440,20440,Content,98.48,%,A
25441,20441,Potency,96.73,%,A
25442,20442,Potency,95.81,%,A
25443,20443,Potency,92.12,%,A
25444,20444,Potency,90.83,%,A
25445,20445,Content,96.15,%,A
25446,20446,Potency,95.19,%,A
25447,20447,Potency,93.12,%,A
25448,20448,Potency,98.07,%,A
25449,20449,Potency,90.97,%,A
25450,20450,Potency,97.47,%,A
25451,20451,Content,94.27,%,A
25452,20452,Content,90.05,%,A
25453,20453,Content,94.59,%,A
25454,20454,Content,93.88,%,A
25455,20455,Content,98.11,%,A
25456,20456,Potency,92.19,%,A
25457,20457,Potency,97.63,%,A
25458,20458,Potency,98.56,%,A
25459,20459,Potency,98.27,%,A
25460,20460,Content,95.82,%,A
25461,20461,Potency,92.19,%,A
25462,20462,Potency,95.9,%,A
25463,20463,Potency,99.2,%,A
25464,20464,Potency,98.12,%,A
25465,20465,Content,97.74,%,A
25466,20466,Potency,91.53,%,A
25467,20467,Content,93.84,%,A
25468,20468,Content,91.39,%,A
25469,20469,Potency,99.59,%,A
25470,20470,Potency,98.16,%,A
25471,20471,Potency,92.74,%,A
25472,20472,Content,90.75,%,A
25473,20473,Content,99.89,%,A
25474,20474,Potency,93.29,%,A
25475,20475,Potency,96.68,%,A
25476,20476,Potency,90.02,%,A
25477,20477,Content,95.04,%,A
25478,20478,Potency,96.75,%,A
25479,20479,Content,98.76,%,A
25480,20480,Potency,99.98,%,A
25481,20481,Content,91.04,%,A
25482,20482,Content,90.9,%,A
25483,20483,Content,95.41,%,A
25484,20484,Potency,99.45,%,A
25485,20485,Potency,90.07,%,A
25486,20486,Content,98.02,%,A
25487,20487,Potency,91.19,%,A
25488,20488,Content,97.8,%,A
25489,20489,Content,92.16,%,A
25490,20490,Content,98.85,%,A
25491,20491,Potency,92.09,%,A
25492,20492,Potency,94.62,%,A
25493,20493,Potency,92.67,%,A
25494,20494,Content,91.34,%,A
25495,20495,Content,92.65,%,A
25496,20496,Potency,93.98,%,A
25497,20497,Potency,94.72,%,A
25498,20498,Content,98.36,%,A
25499,20499,Content,91.07,%,A
25500,20500,Content,94.6,%,A
25501,20501,Content,90.11,%,A
25502,20502,Potency,97.08,%,A
25503,20503,Content,93.65,%,A
25504,20504,Potency,91.48,%,A
25505,20505,Content,90.74,%,A
25506,20506,Content,90.44,%,A
25507,20507,Potency,96.58,%,A
25508,20508,Potency,94.89,%,A
25509,20509,Content,92.65,%,A
25510,20510,Content,98.43,%,A
25511,20511,Content,92.06,%,A
25512,20512,Potency,99.57,%,A
25513,20513,Content,90.41,%,A
25514,20514,Content,90.32,%,A
25515,20515,Content,92.82,%,A
25516,20516,Content,90.42,%,A
25517,20517,Potency,93.57,%,A
25518,20518,Content,92.23,%,A
25519,20519,Potency,98.98,%,A
25520,20520,Potency,90.83,%,A
25521,20521,Potency,95.98,%,A
25522,20522,Content,90.65,%,A
25523,20523,Potency,93.64,%,A
25524,20524,Potency,94.53,%,A
25525,20525,Content,92.24,%,A
25526,20526,Content,99.45,%,A
25527,20527,Potency,98.93,%,A
25528,20528,Content,92.3,%,A
25529,20529,Potency,98.62,%,A
25530,20530,Potency,99.31,%,A
25531,20531,Potency,98.44,%,A
25532,20532,Content,99.38,%,A
25533,20533,Potency,97.8,%,A
25534,20534,Content,91.45,%,A
25535,20535,Potency,91.71,%,A
25536,20536,Potency,96.85,%,A
25537,20537,Potency,90.48,%,A
25538,20538,Content,93.67,%,A
25539,20539,Potency,98.99,%,A
25540,20540,Potency,97.01,%,A
25541,20541,Content,95.62,%,A
25542,20542,Potency,99.52,%,A
25543,20543,Content,90.25,%,A
25544,20544,Potency,96.53,%,A
25545,20545,Content,97.32,%,A
25546,20546,Content,96.36,%,A
25547,20547,Potency,93.69,%,A
25548,20548,Potency,93.42,%,A
25549,20549,Potency,92.48,%,A
25550,20550,Potency,97.28,%,A
25551,20551,Content,91.35,%,A
25552,20552,Content,90.87,%,A
25553,20553,Content,94.52,%,A
25554,20554,Content,95.31,%,A
25555,20555,Content,95.35,%,A
25556,20556,Content,90.12,%,A
25557,20557,Content,99.59,%,A
25558,20558,Content,97.86,%,A
25559,20559,Potency,91.88,%,A
25560,20560,Content,92.0,%,A
25561,20561,Content,96.16,%,A
25562,20562,Content,90.98,%,A
25563,20563,Content,98.76,%,A
25564,20564,Potency,95.32,%,A
25565,20565,Potency,99.24,%,A
25566,20566,Content,92.63,%,A
25567,20567,Content,93.32,%,A
25568,20568,Content,95.96,%,A
25569,20569,Potency,96.28,%,A
25570,20570,Content,98.78,%,A
25571,20571,Potency,93.44,%,A
25572,20572,Content,93.86,%,A
25573,20573,Potency,91.84,%,A
25574,20574,Potency,95.61,%,A
25575,20575,Potency,93.15,%,A
25576,20576,Potency,99.25,%,A
25577,20577,Potency,96.18,%,A
25578,20578,Content,98.36,%,A
25579,20579,Content,94.0,%,A
25580,20580,Potency,94.81,%,A
25581,20581,Content,94.8,%,A
25582,20582,Potency,94.64,%,A
25583,20583,Potency,96.43,%,A
25584,20584,Content,97.77,%,A
25585,20585,Content,96.52,%,A
25586,20586,Content,90.7,%,A
25587,20587,Content,99.06,%,A
25588,20588,Content,99.21,%,A
25589,20589,Potency,94.49,%,A
25590,20590,Content,98.64,%,A
25591,20591,Potency,97.87,%,A
25592,20592,Content,93.41,%,A
25593,20593,Content,97.43,%,A
25594,20594,Content,90.17,%,A
25595,20595,Potency,93.92,%,A
25596,20596,Potency,94.87,%,A
25597,20597,Content,93.54,%,A
25598,20598,Potency,99.71,%,A
25599,20599,Potency,96.67,%,A
25600,20600,Content,91.51,%,A
25601,20601,Content,94.24,%,A
25602,20602,Content,97.77,%,A
25603,20603,Content,95.19,%,A
25604,20604,Potency,92.73,%,A
25605,20605,Content,99.3,%,A
25606,20606,Content,97.62,%,A
25607,20607,Content,94.96,%,A
25608,20608,Potency,95.46,%,A
25609,20609,Content,92.4,%,A
25610,20610,Content,98.3,%,A
25611,20611,Potency,92.34,%,A
25612,20612,Potency,93.34,%,A
25613,20613,Potency,96.88,%,A
25614,20614,Potency,92.12,%,A
25615,20615,Potency,92.03,%,A
25616,20616,Content,93.13,%,A
25617,20617,Content,90.05,%,A
25618,20618,Content,91.44,%,A
25619,20619,Potency,96.26,%,A
25620,20620,Potency,98.18,%,A
25621,20621,Potency,99.45,%,A
25622,20622,Potency,95.4,%,A
25623,20623,Potency,98.75,%,A
25624,20624,Potency,94.35,%,A
25625,20625,Potency,99.17,%,A
25626,20626,Content,95.3,%,A
25627,20627,Potency,97.23,%,A
25628,20628,Potency,91.66,%,A
25629,20629,Content,99.66,%,A
25630,20630,Potency,99.91,%,A
25631,20631,Potency,93.02,%,A
25632,20632,Content,93.84,%,A
25633,20633,Potency,94.81,%,A
25634,20634,Content,94.47,%,A
25635,20635,Potency,95.64,%,A
25636,20636,Potency,99.17,%,A
25637,20637,Potency,98.07,%,A
25638,20638,Potency,97.59,%,A
25639,20639,Potency,94.77,%,A
25640,20640,Content,99.68,%,A
25641,20641,Content,93.41,%,A
25642,20642,Content,98.65,%,A
25643,20643,Content,97.2,%,A
25644,20644,Potency,99.04,%,A
25645,20645,Potency,90.98,%,A
25646,20646,Content,93.28,%,A
25647,20647,Potency,98.8,%,A
25648,20648,Potency,92.36,%,A
25649,20649,Content,99.26,%,A
25650,20650,Potency,96.23,%,A
25651,20651,Potency,96.46,%,A
25652,20652,Content,94.31,%,A
25653,20653,Potency,92.49,%,A
25654,20654,Potency,94.78,%,A
25655,20655,Potency,92.6,%,A
25656,20656,Content,94.21,%,A
25657,20657,Potency,99.48,%,A
25658,20658,Content,95.54,%,A
25659,20659,Content,95.35,%,A
25660,20660,Potency,92.14,%,A
25661,20661,Content,96.93,%,A
25662,20662,Content,94.56,%,A
25663,20663,Content,99.93,%,A
25664,20664,Potency,98.96,%,A
25665,20665,Potency,95.36,%,A
25666,20666,Potency,93.56,%,A
25667,20667,Content,95.51,%,A
25668,20668,Potency,92.61,%,A
25669,20669,Content,95.44,%,A
25670,20670,Potency,93.23,%,A
25671,20671,Potency,96.82,%,A
25672,20672,Content,95.74,%,A
25673,20673,Potency,93.49,%,A
25674,20674,Potency,95.43,%,A
25675,20675,Content,92.28,%,A
25676,20676,Potency,96.16,%,A
25677,20677,Content,96.57,%,A
25678,20678,Potency,96.45,%,A
25679,20679,Potency,91.55,%,A
25680,20680,Potency,97.26,%,A
25681,20681,Potency,99.9,%,A
25682,20682,Content,90.52,%,A
25683,20683,Content,95.92,%,A
25684,20684,Potency,93.86,%,A
25685,20685,Content,96.2,%,A
25686,20686,Content,94.26,%,A
25687,20687,Content,97.22,%,A
25688,20688,Content,99.54,%,A
25689,20689,Content,92.17,%,A
25690,20690,Potency,98.91,%,A
25691,20691,Content,91.5,%,A
25692,20692,Potency,94.67,%,A
25693,20693,Content,95.01,%,A
25694,20694,Content,96.46,%,A
25695,20695,Content,94.57,%,A
25696,20696,Content,92.59,%,A
25697,20697,Potency,95.73,%,A
25698,20698,Content,92.46,%,A
25699,20699,Content,96.96,%,A
25700,20700,Content,95.35,%,A
25701,20701,Content,99.91,%,A
25702,20702,Potency,98.93,%,A
25703,20703,Potency,97.77,%,A
25704,20704,Content,94.26,%,A
25705,20705,Content,91.89,%,A
25706,20706,Content,98.17,%,A
25707,20707,Content,98.95,%,A
25708,20708,Content,94.14,%,A
25709,20709,Potency,91.06,%,A
25710,20710,Content,92.53,%,A
25711,20711,Content,99.37,%,A
25712,20712,Potency,97.61,%,A
25713,20713,Potency,98.01,%,A
25714,20714,Potency,91.16,%,A
25715,20715,Content,93.21,%,A
25716,20716,Content,92.68,%,A
25717,20717,Potency,98.4,%,A
25718,20718,Content,91.08,%,A
25719,20719,Content,99.4,%,A
25720,20720,Potency,98.02,%,A
25721,20721,Potency,99.07,%,A
25722,20722,Potency,99.64,%,A
25723,20723,Content,98.12,%,A
25724,20724,Potency,93.02,%,A
25725,20725,Content,97.85,%,A
25726,20726,Potency,95.31,%,A
25727,20727,Content,97.48,%,A
25728,20728,Potency,90.65,%,A
25729,20729,Potency,93.92,%,A
25730,20730,Potency,95.2,%,A
25731,20731,Potency,96.64,%,A
25732,20732,Content,99.81,%,A
25733,20733,Content,98.66,%,A
25734,20734,Potency,98.71,%,A
25735,20735,Content,95.32,%,A
25736,20736,Content,93.7,%,A
25737,20737,Content,90.49,%,A
25738,20738,Potency,90.72,%,A
25739,20739,Content,97.83,%,A
25740,20740,Potency,91.54,%,A
25741,20741,Content,97.35,%,A
25742,20742,Content,92.47,%,A
25743,20743,Content,94.71,%,A
25744,20744,Content,97.97,%,A
25745,20745,Potency,98.05,%,A
25746,20746,Potency,99.27,%,A
25747,20747,Potency,92.11,%,A
25748,20748,Content,97.32,%,A
25749,20749,Potency,94.73,%,A
25750,20750,Content,91.79,%,A
25751,20751,Potency,97.93,%,A
25752,20752,Content,96.05,%,A
25753,20753,Potency,90.78,%,A
25754,20754,Content,90.39,%,A
25755,20755,Content,99.45,%,A
25756,20756,Content,99.66,%,A
25757,20757,Potency,93.2,%,A
25758,20758,Potency,97.26,%,A
25759,20759,Potency,97.45,%,A
25760,20760,Potency,95.38,%,A
25761,20761,Content,90.46,%,A
25762,20762,Content,91.4,%,A
25763,20763,Content,90.1,%,A
25764,20764,Potency,96.93,%,A
25765,20765,Content,92.38,%,A
25766,20766,Potency,99.85,%,A
25767,20767,Potency,98.34,%,A
25768,20768,Content,97.9,%,A
25769,20769,Content,96.88,%,A
25770,20770,Potency,94.05,%,A
25771,20771,Potency,96.43,%,A
25772,20772,Content,97.3,%,A
25773,20773,Content,99.61,%,A
